"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"bugs"
"24";"/org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/PrimitiveTypeImpl.java";2;0;4;1;0;0;0;4;12;1;4;11;28;28;1;0;0;4;4;11;0;240;4;2;0
"25";"/org.eclipse.swt/Eclipse SWT PI/win32/org/eclipse/swt/internal/win32/DRAWITEMSTRUCT.java";2;0;2;1;1;1;1;1;6;0;1;142;6;6;1;0;0;1;2;142;0;297;2;2;0
"26";"/org.eclipse.swt/Eclipse SWT/gtk1x/org/eclipse/swt/widgets/Slider.java";4;0;5;2;1;1;1;4;12;2;3;145;29;29;2;1;0;4;5;145;1;297;4;4;0
"27";"/org.eclipse.ui/Eclipse UI/org/eclipse/ui/internal/ActionExpression.java";1;0;2;1;0;0;0;2;70;1;2;140;84;84;1;0;0;2;2;140;0;152;2;1;0
"28";"/org.eclipse.ui/Eclipse UI/org/eclipse/ui/IWorkingSetManager.java";1;0;7;1;0;0;5;2;60;6;2;229;60;60;6;0;5;7;7;245;5;245;2;1;0
"29";"/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/IEnvironmentVariables.java";1;0;1;1;0;0;0;1;0;0;1;234;0;0;1;0;0;1;1;234;0;234;1;1;0
"30";"/org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/request/EventRequest.java";2;0;2;1;0;0;0;2;6;1;2;183;6;6;1;0;0;2;2;183;0;202;2;2;0
"31";"/org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/request/EventRequestManagerImpl.java";4;1;10;1;2;2;2;8;53;2;7;11;112;112;2;1;0;8;10;239;1;292;9;4;0
"32";"/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchPlugin.java";2;0;11;1;4;1;4;7;52;2;5;0;182;182;4;2;3;7;11;254;5;254;6;2;0
"33";"/org.eclipse.help/src/org/eclipse/help/internal/protocols/URLHandler.java";2;0;3;1;0;0;0;3;5;1;3;187;7;7;1;0;0;3;3;187;0;225;3;2;0
"34";"/org.eclipse.jdt.core/model/org/eclipse/jdt/core/eval/ICodeSnippetRequestor.java";3;1;4;1;2;2;2;2;160;1;2;26;188;188;1;0;0;2;4;26;0;305;4;3;0
"35";"/org.eclipse.pde.core/src/org/eclipse/pde/core/IModelChangedListener.java";1;0;2;1;1;1;1;1;16;0;1;234;16;16;1;0;0;1;2;234;0;299;2;1;0
"36";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/CompositorPropertySource.java";1;0;1;1;0;0;0;1;2;0;1;234;2;2;1;0;0;1;1;234;0;234;1;1;0
"37";"/org.eclipse.team.cvs.ui/src/org/eclipse/team/internal/ccvs/ui/model/CVSAdapterFactory.java";3;0;6;2;0;0;0;6;92;3;3;136;139;139;3;3;0;6;6;136;3;233;3;3;0
"38";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/reorg/SourceReferenceAction.java";3;0;14;2;3;1;4;10;87;5;4;138;236;236;5;6;3;11;14;233;9;280;5;3;0
"39";"/org.eclipse.ui/Eclipse UI/org/eclipse/ui/internal/CloseEditorAction.java";4;0;5;1;0;0;0;5;30;1;5;15;46;46;1;0;0;5;5;15;0;212;5;4;0
"40";"/org.eclipse.core.boot/src/org/eclipse/core/internal/boot/Policy.java";2;0;6;2;1;1;1;5;182;2;4;18;251;251;2;1;0;5;6;18;1;267;5;2;0
"41";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/ReorgCorrectionsSubProcessor.java";3;0;5;2;1;1;2;3;58;0;1;233;108;108;4;2;1;4;5;233;3;281;2;3;1
"42";"/org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/SourceFieldElementInfo.java";2;0;3;1;1;1;1;2;93;1;2;26;113;113;1;0;0;2;3;26;0;260;3;2;0
"43";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/PluginImportOperation.java";1;0;11;1;8;1;8;3;437;0;1;234;462;462;8;2;7;3;11;257;9;257;2;1;0
"44";"/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Scanner.java";2;1;26;1;2;2;2;24;5266;9;7;26;9419;9419;9;17;0;24;26;67;17;260;9;2;8
"45";"/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/util/CompoundNameVector.java";2;0;3;1;1;1;1;2;15;1;2;123;17;17;1;0;0;2;3;123;0;260;3;2;1
"46";"/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/MatchLocatorParser.java";3;0;19;2;2;1;2;17;488;7;8;26;1039;1039;7;9;1;17;19;91;10;260;9;3;0
"47";"/org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/jdwp/JdwpReplyPacket.java";3;0;4;1;0;0;0;4;12;1;4;11;25;25;1;0;0;4;4;11;0;202;4;3;0
"48";"/org.eclipse.ui/Eclipse JFace/org/eclipse/jface/viewers/Viewer.java";3;0;3;1;0;0;0;3;31;1;3;15;36;36;1;0;0;3;3;15;0;37;3;3;0
"49";"/org.eclipse.swt/Eclipse SWT/motif/org/eclipse/swt/widgets/Label.java";10;0;18;3;4;1;4;14;393;3;9;6;937;937;4;5;3;14;18;289;8;289;10;10;0
"50";"/org.eclipse.ui/Eclipse UI Text Editor/org/eclipse/ui/texteditor/BasicMarkerUpdater.java";3;0;4;1;0;0;0;4;28;1;4;15;38;38;1;0;0;4;4;15;0;92;4;3;0
"51";"/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/feature/FeatureImport.java";1;0;2;1;1;1;1;1;25;0;1;234;25;25;1;0;0;1;2;234;0;257;2;1;0
"52";"/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PluginModelDelta.java";1;0;1;1;0;0;0;1;0;0;1;234;0;0;1;0;0;1;1;234;0;234;1;1;0
"53";"/org.eclipse.swt/Eclipse SWT/win32/org/eclipse/swt/graphics/Device.java";6;1;6;2;2;2;2;4;64;1;4;6;90;90;1;0;0;4;6;6;0;297;6;6;0
"54";"/org.eclipse.ui/Eclipse JFace Text/org/eclipse/jface/text/ITextHover.java";4;0;4;1;1;1;1;3;7;1;3;15;15;15;1;0;0;3;4;15;0;278;4;4;0
"55";"/org.eclipse.ui/Eclipse UI/org/eclipse/ui/internal/QuickStartAction.java";4;1;9;1;4;4;4;5;92;1;5;15;256;256;1;0;0;5;9;15;0;304;9;4;0
"56";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/ui/actions/IJavaEditorActionDefinitionIds.java";3;1;3;1;3;3;3;0;268;0;0;263;269;269;1;0;0;0;3;263;0;300;3;3;0
"57";"/org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/RenameResourceElementsOperation.java";3;0;8;1;1;1;1;7;86;4;4;26;121;121;4;3;0;7;8;68;3;260;5;3;0
"58";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/reorg/PasteSourceReferencesFromClipboardAction.java";2;0;8;2;2;1;3;5;144;5;2;213;155;155;5;3;2;6;8;233;5;288;3;2;0
"59";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/java/JavaTextMessages.java";1;0;1;1;0;0;0;1;0;0;1;50;0;0;1;0;0;1;1;50;0;50;1;1;0
"60";"/org.eclipse.jdt.ui/core refactoring/org/eclipse/jdt/internal/corext/refactoring/UndoManager.java";1;1;3;1;2;2;2;1;53;0;1;134;57;57;1;0;0;1;3;134;0;278;3;1;0
"61";"/org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/LongValueImpl.java";2;0;4;1;0;0;0;4;19;1;4;11;37;37;1;0;0;4;4;11;0;239;4;2;1
"62";"/org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/ErrorWizardPage.java";4;3;20;2;5;2;5;15;435;6;8;0;858;858;6;7;3;15;20;0;10;288;10;4;0
"63";"/org.eclipse.compare/compare/org/eclipse/compare/internal/ShowPseudoConflicts.java";2;0;3;1;0;0;0;3;5;1;3;0;7;7;1;0;0;3;3;0;0;49;3;2;0
"64";"/org.eclipse.ui/Eclipse UI/org/eclipse/ui/internal/dialogs/InternalErrorDialog.java";2;0;7;1;1;1;3;4;59;4;2;188;65;65;4;2;2;6;7;240;4;280;3;2;0
"65";"/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/index/impl/CodeByteStream.java";2;0;3;1;1;1;1;2;251;1;2;26;267;267;1;0;0;2;3;26;0;260;3;2;0
"66";"/org.eclipse.swt/Eclipse SWT PI/motif/org/eclipse/swt/internal/motif/XImage.java";2;0;2;1;1;1;1;1;6;0;1;142;6;6;1;0;0;1;2;142;0;297;2;2;0
"67";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/RuntimeWorkbenchShortcut.java";1;0;5;1;5;1;5;0;26;0;0;280;26;26;5;0;4;0;5;280;4;280;1;1;0
"68";"/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/SuperTypeReferencePattern.java";3;0;12;1;1;1;1;11;1038;4;7;26;1641;1641;4;4;0;11;12;68;4;260;8;3;1
"69";"/org.eclipse.jdt.launching/launching/org/eclipse/jdt/internal/launching/JRERuntimeClasspathEntryResolver.java";2;5;6;2;6;2;6;0;80;0;0;261;87;87;5;0;4;0;6;261;4;281;2;2;0
"70";"/org.eclipse.swt/Eclipse SWT Custom Widgets/common/org/eclipse/swt/custom/DisplayRenderer.java";2;0;3;1;1;1;1;2;490;1;2;206;497;497;1;0;0;2;3;206;0;297;3;2;0
"71";"/org.eclipse.core.resources/src/org/eclipse/core/internal/utils/Sorter.java";1;0;4;1;1;1;1;3;124;1;3;0;144;144;1;0;0;3;4;0;0;267;4;1;0
"72";"/org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/launcher/ZipTreeNode.java";1;0;1;1;1;1;1;0;0;0;0;262;0;0;1;0;0;0;1;262;0;262;1;1;0
"73";"/org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnExplicitConstructorCall.java";2;0;7;1;1;1;1;6;108;4;3;26;194;194;4;3;0;6;7;68;3;260;4;2;0
"74";"/org.eclipse.ui/Eclipse UI/org/eclipse/ui/internal/SaveAction.java";4;0;5;1;0;0;0;5;38;1;5;15;58;58;1;0;0;5;5;15;0;212;5;4;0
"75";"/org.eclipse.ui/Eclipse JFace/org/eclipse/jface/viewers/IInputProvider.java";2;0;2;1;0;0;0;2;5;1;2;15;5;5;1;0;0;2;2;15;0;26;2;2;0
"76";"/org.eclipse.update.core/src/org/eclipse/update/internal/core/Writer.java";1;0;7;1;0;0;1;6;173;3;3;134;231;231;3;3;1;7;7;134;4;242;3;1;0
"77";"/org.eclipse.compare/compare/org/eclipse/compare/internal/patch/LineReader.java";1;0;2;1;1;1;1;1;15;0;1;193;15;15;1;0;0;1;2;193;0;288;2;1;0
"78";"/org.eclipse.jdt.ui/core refactoring/org/eclipse/jdt/internal/corext/refactoring/rename/RenameJavaProjectRefactoring.java";2;0;7;2;0;0;0;7;62;4;4;134;105;105;4;3;0;7;7;134;3;240;4;2;0
"79";"/org.eclipse.swt/Eclipse SWT/photon/org/eclipse/swt/graphics/GC.java";7;3;20;2;5;2;5;15;899;4;9;6;2099;2099;4;6;3;15;20;36;9;289;11;7;2
"80";"/org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/event/AccessWatchpointEvent.java";2;0;2;1;0;0;0;2;6;1;2;183;6;6;1;0;0;2;2;183;0;202;2;2;0
"81";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/PluginsDragAdapter.java";1;0;1;1;0;0;0;1;0;0;1;234;0;0;1;0;0;1;1;234;0;234;1;1;0
"82";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/wizards/buildpaths/CPListElementSorter.java";3;0;5;1;1;1;1;4;34;3;2;13;42;42;3;2;0;4;5;13;2;261;3;3;0
"83";"/org.eclipse.core.resources/src/org/eclipse/core/internal/indexing/Reservation.java";2;0;3;1;1;1;1;2;100;1;2;26;127;127;1;0;0;2;3;26;0;267;3;2;0
"84";"/org.eclipse.jdt.core/model/org/eclipse/jdt/core/IClasspathContainer.java";2;0;6;2;6;1;6;0;114;0;0;249;114;114;6;0;5;0;6;249;5;249;1;2;0
"85";"/org.eclipse.debug.ui/ui/org/eclipse/debug/internal/ui/views/variables/VariablesViewEventHandler.java";1;2;4;1;4;2;4;0;132;0;0;255;156;156;2;0;2;0;4;255;2;278;2;1;1
"86";"/org.eclipse.swt/Eclipse SWT PI/photon/org/eclipse/swt/internal/photon/PhCursorInfo_t.java";2;0;2;1;1;1;1;1;6;0;1;142;6;6;1;0;0;1;2;142;0;297;2;2;0
"87";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/reorg/DeleteSourceReferencesAction.java";3;0;21;3;4;1;5;16;300;9;3;138;599;599;9;13;4;17;21;221;17;278;4;3;1
"88";"/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/AndPattern.java";2;0;3;1;1;1;1;2;169;1;2;26;196;196;1;0;0;2;3;26;0;260;3;2;0
"89";"/org.eclipse.update.core/src/org/eclipse/update/internal/model/SiteLocalModel.java";2;0;2;1;1;1;1;1;6;0;1;201;10;10;1;0;0;1;2;201;0;292;2;2;0
"90";"/org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/event/LocatableEvent.java";2;0;2;1;0;0;0;2;7;1;2;183;7;7;1;0;0;2;2;183;0;202;2;2;0
"91";"/org.eclipse.swt/Eclipse SWT/gtk1x/org/eclipse/swt/widgets/Text.java";4;0;4;2;1;1;1;3;8;2;2;145;19;19;2;1;0;3;4;145;1;297;3;4;0
"92";"/org.eclipse.debug.core/core/org/eclipse/debug/core/model/IRegister.java";2;0;4;1;0;0;0;4;8;2;3;135;13;13;2;1;0;4;4;221;1;221;3;2;0
"93";"/org.eclipse.search/search/org/eclipse/search/internal/ui/text/ReplaceAction.java";1;2;3;1;3;2;3;0;76;0;0;264;78;78;2;0;1;0;3;264;1;300;2;1;0
"94";"/org.eclipse.ui/Eclipse JFace Text/org/eclipse/jface/text/TypedPosition.java";3;0;3;1;0;0;0;3;22;1;3;15;27;27;1;0;0;3;3;15;0;74;3;3;0
"95";"/org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/engine/JavaObjectRuntimeContext.java";1;0;1;1;0;0;0;1;0;0;1;237;0;0;1;0;0;1;1;237;0;237;1;1;0
"96";"/org.eclipse.ui/Eclipse JFace Text/org/eclipse/jface/text/contentassist/IContentAssistProcessor.java";3;0;3;1;0;0;0;3;19;1;3;15;24;24;1;0;0;3;3;15;0;74;3;3;0
"97";"/org.eclipse.help/src/org/eclipse/help/internal/search/SearchQuery.java";3;1;11;3;2;2;2;9;233;6;2;158;310;310;6;7;0;9;11;198;7;280;4;3;0
"98";"/org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/CheckConditionsOperation.java";2;0;5;1;1;1;1;4;9;2;3;0;15;15;2;1;0;4;5;20;1;279;4;2;0
"99";"/org.eclipse.compare/compare/org/eclipse/compare/contentmergeviewer/IMergeViewerContentProvider.java";1;0;2;1;0;0;0;2;5;1;2;0;5;5;1;0;0;2;2;0;0;20;2;1;0
"100";"/org.eclipse.swt/Eclipse SWT PI/win32/org/eclipse/swt/internal/win32/NMREBARCHEVRON.java";2;0;2;1;1;1;1;1;6;0;1;223;6;6;1;0;0;1;2;223;0;297;2;2;0
"101";"/org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/IChangeElementChildrenCreator.java";1;0;2;1;0;0;0;2;2;0;1;125;2;2;2;1;0;2;2;125;1;125;1;1;0
"102";"/org.eclipse.swt/Eclipse SWT/win32/org/eclipse/swt/widgets/Caret.java";6;0;9;3;3;1;3;6;51;3;4;6;127;127;3;2;2;6;9;112;4;288;5;6;0
"103";"/org.eclipse.webdav/src/kernel/org/eclipse/webdav/internal/kernel/StateToken.java";3;0;6;2;1;1;1;5;248;2;4;0;493;493;2;1;0;5;6;20;1;267;5;3;0
"104";"/org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/connect/Connector.java";2;0;2;1;0;0;0;2;42;1;2;183;42;42;1;0;0;2;2;183;0;202;2;2;0
"105";"/org.eclipse.swt/Eclipse SWT Drag and Drop/win32/org/eclipse/swt/dnd/Transfer.java";2;0;5;1;2;1;2;3;112;1;3;6;155;155;2;0;1;3;5;288;1;288;4;2;0
"106";"/org.eclipse.ui/Eclipse JFace/org/eclipse/jface/preference/IntegerFieldEditor.java";3;0;5;2;1;1;1;4;19;2;3;15;25;25;2;1;0;4;5;124;1;281;4;3;0
"107";"/org.eclipse.swt/Eclipse SWT PI/motif/org/eclipse/swt/internal/motif/XFocusChangeEvent.java";2;0;2;1;1;1;1;1;6;0;1;142;6;6;1;0;0;1;2;142;0;297;2;2;0
"108";"/org.eclipse.jdt.junit/src/org/eclipse/jdt/internal/junit/ui/TestRunInfo.java";1;0;1;1;0;0;0;1;0;0;1;210;0;0;1;0;0;1;1;210;0;210;1;1;0
"109";"/org.eclipse.help/src/org/eclipse/help/internal/protocols/PluginURL.java";2;0;4;1;0;0;0;4;4;2;3;206;8;8;2;1;0;4;4;235;1;235;3;2;0
"110";"/org.eclipse.ui/Eclipse UI/org/eclipse/ui/internal/KeyBindingService.java";2;0;9;2;0;0;0;9;1108;0;1;203;1108;1108;9;8;0;9;9;203;8;203;1;2;0
"111";"/org.eclipse.core.resources/src/org/eclipse/core/internal/properties/PropertyManager.java";4;1;9;2;2;2;2;7;355;2;5;0;498;498;2;2;0;7;9;19;2;292;7;4;0
"112";"/org.eclipse.team.core/src/org/eclipse/team/core/sync/LocalSyncElement.java";3;0;4;2;1;1;1;3;137;0;1;139;160;160;3;2;0;3;4;139;2;297;2;3;0
"113";"/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/ICVSFolder.java";2;0;8;1;4;1;4;4;122;2;2;200;236;236;4;2;3;4;8;248;5;248;3;2;1
"114";"/org.eclipse.update.core/src/org/eclipse/update/core/IVerificationResult.java";2;0;7;2;0;0;0;7;610;0;1;213;610;610;7;6;0;7;7;213;6;213;1;2;0
"115";"/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/SourceTypeConverter.java";2;0;11;1;1;1;1;10;4352;3;8;26;5576;5576;3;2;0;10;11;70;2;260;9;2;1
"116";"/org.eclipse.jdt.core/model/org/eclipse/jdt/core/IInitializer.java";2;0;4;2;2;1;2;2;35;1;2;26;37;37;2;0;1;2;4;255;1;255;3;2;0
"117";"/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/IntConstant.java";2;0;9;1;1;1;1;8;99;4;4;26;239;239;4;4;0;8;9;68;4;260;5;2;0
"118";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/wizards/buildpaths/ArchiveFileFilter.java";1;0;3;1;0;0;0;3;24;2;2;88;26;26;2;1;0;3;3;88;1;233;2;1;1
"119";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/JavaCorrectionAssistant.java";1;0;2;1;0;0;0;2;15;1;2;218;15;15;1;0;0;2;2;218;0;229;2;1;0
"120";"/org.eclipse.swt/Eclipse SWT PI/win32/org/eclipse/swt/internal/win32/POINT.java";2;0;2;1;1;1;1;1;6;0;1;142;6;6;1;0;0;1;2;142;0;297;2;2;0
"121";"/org.eclipse.team.cvs.ui/src/org/eclipse/team/internal/ccvs/ui/model/CVSRemoteFilePropertySource.java";2;0;4;2;0;0;1;3;95;3;2;203;95;95;3;1;1;4;4;235;2;235;2;2;0
"122";"/org.eclipse.team.cvs.ui/src/org/eclipse/team/internal/ccvs/ui/sync/MergeAction.java";3;5;17;3;6;2;6;11;208;3;5;152;334;334;5;6;4;11;17;248;10;281;7;3;0
"123";"/org.eclipse.jdt.junit/src/org/eclipse/jdt/internal/junit/ui/HierarchyRunView.java";2;0;4;1;2;1;2;2;68;1;2;210;86;86;2;0;1;2;4;269;1;269;3;2;0
"124";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/elements/DefaultTableProvider.java";1;0;1;1;0;0;0;1;0;0;1;234;0;0;1;0;0;1;1;234;0;234;1;1;0
"125";"/org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ActionMessages.java";1;0;2;1;0;0;0;2;9;0;1;133;9;9;2;1;0;2;2;133;1;133;1;1;0
"126";"/org.eclipse.jdt.core/model/org/eclipse/jdt/core/IBufferChangedListener.java";3;1;4;2;2;2;2;2;14;1;2;26;35;35;1;0;0;2;4;26;0;280;4;3;0
"127";"/org.eclipse.swt/Eclipse SWT/common/org/eclipse/swt/internal/image/LEDataOutputStream.java";2;0;3;1;1;1;1;2;7;1;2;6;13;13;1;0;0;2;3;6;0;297;3;2;0
"128";"/org.eclipse.ui/Eclipse UI/org/eclipse/ui/dialogs/FilteredList.java";1;0;1;1;0;0;0;1;4;0;1;243;4;4;1;0;0;1;1;243;0;243;1;1;0
"129";"/org.eclipse.jdt.ui/core refactoring/org/eclipse/jdt/internal/corext/refactoring/code/flow/ThrowFlowInfo.java";1;0;3;1;0;0;0;3;10;1;3;134;15;15;1;0;0;3;3;134;0;206;3;1;0
"130";"/org.eclipse.ui/Eclipse UI/org/eclipse/ui/actions/OpenFileAction.java";5;0;10;2;1;1;1;9;45;3;6;15;92;92;3;3;0;9;10;226;3;264;7;5;0
"131";"/org.eclipse.swt/Eclipse SWT/win32/org/eclipse/swt/widgets/Tracker.java";6;0;17;4;5;1;5;12;858;5;7;6;1019;1019;5;5;4;12;17;121;9;278;8;6;0
"132";"/org.eclipse.swt/Eclipse SWT/gtk/org/eclipse/swt/widgets/TableItem.java";5;5;14;4;7;3;7;7;798;5;3;145;1133;1133;5;4;4;7;14;207;8;289;6;5;2
