"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"bugs"
"11";"/org.eclipse.search/search/org/eclipse/search/internal/ui/text/ResourcePathSorter.java";2;0;2;1;1;1;1;1;3;0;1;207;5;5;1;0;0;1;2;207;0;336;2;2;0
"12";"/org.eclipse.ant.ui/Ant Tools Support/org/eclipse/ant/internal/ui/preferences/AntClasspathBlock.java";2;1;26;2;3;3;3;23;768;7;10;108;1423;1423;7;13;0;23;26;145;13;309;13;2;1
"13";"/org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/TypeImpl.java";1;0;1;1;0;0;0;1;156;0;1;235;156;156;1;0;0;1;1;235;0;235;1;1;0
"14";"/org.eclipse.search/search/org/eclipse/search/internal/core/text/TypedResourceVisitor.java";1;0;1;1;1;1;1;0;2;0;0;336;2;2;1;0;0;0;1;336;0;336;1;1;0
"15";"/org.eclipse.osgi/core/framework/org/eclipse/osgi/framework/internal/core/BundleRepository.java";5;4;12;3;6;3;6;6;133;2;5;171;300;300;4;1;3;6;12;272;4;301;8;5;0
"16";"/org.eclipse.swt/Eclipse SWT/motif/org/eclipse/swt/widgets/ColorDialog.java";3;1;5;1;2;2;2;3;16;1;3;19;35;35;1;0;0;3;5;19;0;337;5;3;0
"17";"/org.eclipse.core.runtime/src/org/eclipse/core/runtime/QualifiedName.java";2;1;5;2;2;2;2;3;220;2;2;171;448;448;2;1;0;3;5;171;1;336;4;2;0
"18";"/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/FileEditorMappingContentProvider.java";1;0;1;1;0;0;0;1;1;0;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0
"19";"/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/bundle/BundlePluginModelBase.java";1;4;5;1;5;2;5;0;145;0;0;292;155;155;4;0;3;0;5;292;3;336;2;1;0
"20";"/org.eclipse.search/search/org/eclipse/search/internal/ui/text/SearchResultUpdater.java";2;1;2;1;2;2;2;0;4;0;0;280;4;4;1;0;0;0;2;280;0;336;2;2;0
"21";"/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/client/AbstractStructureVisitor.java";1;0;3;1;0;0;0;3;33;1;3;73;48;48;1;0;0;3;3;73;0;142;3;1;1
"22";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/spelling/engine/PersistentSpellDictionary.java";2;0;2;1;1;1;1;1;2;0;1;219;2;2;1;0;0;1;2;219;0;336;2;2;0
"23";"/org.eclipse.pde.build/src/org/eclipse/pde/internal/build/ant/TarFileSet.java";1;2;3;1;3;2;3;0;12;0;0;295;12;12;2;0;1;0;3;323;1;323;2;1;0
"24";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/JUnitArgumentsTab.java";2;1;11;1;2;2;2;9;199;2;8;89;469;469;2;1;0;9;11;208;1;336;10;2;0
"25";"/org.eclipse.team.cvs.ui/src/org/eclipse/team/internal/ccvs/ui/AddToVersionControlDialog.java";1;0;3;1;0;0;0;3;15;1;3;52;18;18;1;0;0;3;3;52;0;138;3;1;0
"26";"/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/PreferenceImportExportFileSelectionPage.java";4;3;8;2;6;4;6;2;77;1;2;203;187;187;3;0;2;2;8;308;2;336;6;4;1
"27";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/ui/wizards/IClasspathContainerPageExtension.java";1;0;1;1;1;1;1;0;2;0;0;336;2;2;1;0;0;0;1;336;0;336;1;1;0
"28";"/org.eclipse.swt/Eclipse SWT PI/win32/org/eclipse/swt/internal/win32/DRAWITEMSTRUCT.java";1;0;1;1;0;0;0;1;2;0;1;166;2;2;1;0;0;1;1;166;0;166;1;1;0
"29";"/org.eclipse.update.ui/src/org/eclipse/update/internal/ui/wizards/ISearchProvider.java";2;0;6;1;0;0;0;6;23;2;5;15;30;30;2;1;0;6;6;267;1;267;5;2;0
"30";"/org.eclipse.jface/src/org/eclipse/jface/viewers/StructuredSelection.java";1;0;1;1;0;0;0;1;8;0;1;79;8;8;1;0;0;1;1;79;0;79;1;1;0
"31";"/org.eclipse.jface.text/projection/org/eclipse/jface/text/source/projection/ProjectionAnnotationModel.java";2;2;7;2;4;3;4;3;130;0;1;265;211;211;3;2;1;3;7;265;3;336;4;2;0
"32";"/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/activities/ws/ActivityViewerFilter.java";1;0;1;1;1;1;1;0;0;0;0;312;0;0;1;0;0;0;1;312;0;312;1;1;0
"33";"/org.eclipse.jface.text/src/org/eclipse/jface/text/contentassist/ICompletionProposal.java";1;0;2;1;2;1;2;0;61;0;0;336;61;61;2;0;1;0;2;336;1;336;1;1;0
"34";"/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/registry/ViewRegistryReader.java";5;1;6;2;2;2;2;4;26;2;3;65;79;79;2;1;0;4;6;250;1;336;5;5;0
"35";"/org.eclipse.debug.ui/ui/org/eclipse/debug/internal/ui/views/DebugViewInterimLabelProvider.java";2;0;3;2;0;0;0;3;11;2;2;196;11;11;2;1;0;3;3;200;1;200;2;2;0
"36";"/org.eclipse.jdt.launching.macosx/macosx/org/eclipse/jdt/internal/ui/macbundler/BundleWizardPage2.java";1;0;1;1;0;0;0;1;0;0;1;203;0;0;1;0;0;1;1;203;0;203;1;1;0
"37";"/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/about/ConfigurationLogDefaultSection.java";1;1;2;1;2;2;2;0;2;0;0;294;2;2;1;0;0;0;2;294;0;336;2;1;0
"38";"/org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/request/EventRequestManagerImpl.java";3;1;5;1;3;3;3;2;17;1;2;76;31;31;1;0;0;2;5;76;0;336;5;3;0
"39";"/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/IEnvironmentVariables.java";2;1;2;1;2;2;2;0;8;0;0;309;12;12;1;0;0;0;2;309;0;336;2;2;0
"40";"/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchPlugin.java";2;2;9;1;4;3;4;5;29;2;4;70;77;77;2;1;1;5;9;254;2;336;7;2;0
"41";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/packageview/CollapseAllAction.java";1;0;1;1;1;1;1;0;2;0;0;336;2;2;1;0;0;0;1;336;0;336;1;1;0
"42";"/org.eclipse.ui.ide/src/org/eclipse/ui/views/markers/internal/TaskMarker.java";3;1;4;1;2;2;2;2;13;0;1;181;17;17;2;1;0;2;4;181;1;336;3;3;0
"43";"/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/AddFolderToIndex.java";3;1;12;2;3;3;3;9;63;3;7;60;96;96;3;2;0;9;12;178;2;324;10;3;0
"44";"/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/diagnose/LexStream.java";2;0;5;1;0;0;0;5;94;1;5;51;106;106;1;0;0;5;5;51;0;199;5;2;0
"45";"/org.eclipse.osgi/core/framework/org/eclipse/osgi/framework/internal/core/BundleSource.java";4;1;4;1;2;2;2;2;28;1;2;171;34;34;1;0;0;2;4;171;0;336;4;4;0
"46";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/feature/FeatureSelectionDialog.java";2;1;3;1;3;3;3;0;8;0;0;298;12;12;1;0;0;0;3;298;0;336;3;2;0
"47";"/org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/DropToFrameButton.java";1;0;1;1;1;1;1;0;0;0;0;300;0;0;1;0;0;0;1;300;0;300;1;1;0
"48";"/org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/nls/search/NLSSearchResultRequestor.java";2;1;4;1;4;4;4;0;45;0;0;283;55;55;1;0;0;0;4;283;0;336;4;2;0
"49";"/org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/reorg/RenameMethodUserInterfaceStarter.java";2;1;8;1;2;2;2;6;10;2;5;103;30;30;2;1;0;6;8;251;1;336;7;2;0
"50";"/org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/IntroduceFactoryInputPage.java";2;1;8;1;2;2;2;6;118;2;5;162;225;225;2;1;0;6;8;162;1;336;7;2;0
"51";"/org.eclipse.jdt.core/model/org/eclipse/jdt/core/eval/ICodeSnippetRequestor.java";2;0;3;1;1;1;1;2;17;1;2;199;23;23;1;0;0;2;3;199;0;312;3;2;0
"52";"/org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/reorg/DeleteUserInterfaceManager.java";1;0;1;1;0;0;0;1;0;0;1;247;0;0;1;0;0;1;1;247;0;247;1;1;0
"53";"/org.eclipse.pde.core/src/org/eclipse/pde/core/IModelChangedListener.java";2;1;3;1;3;3;3;0;12;0;0;276;18;18;1;0;0;0;3;276;0;336;3;2;0
"54";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/CompositorPropertySource.java";2;1;2;1;2;2;2;0;4;0;0;308;8;8;1;0;0;0;2;308;0;336;2;2;0
"55";"/org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/reorg/RenameFieldWizard.java";3;1;6;1;2;2;2;4;29;2;3;71;47;47;2;1;0;4;6;251;1;336;5;3;0
"56";"/org.eclipse.team.cvs.ui/src/org/eclipse/team/internal/ccvs/ui/model/CVSAdapterFactory.java";1;0;1;1;0;0;0;1;37;0;1;67;37;37;1;0;0;1;1;67;0;67;1;1;0
"57";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/ReorgCorrectionsSubProcessor.java";3;1;16;2;4;4;4;12;113;2;9;65;207;207;2;3;0;12;16;69;3;336;13;3;0
"58";"/org.eclipse.ant.ui/Ant Editor/org/eclipse/ant/internal/ui/dtd/IModel.java";1;0;1;1;0;0;0;1;0;0;1;108;0;0;1;0;0;1;1;108;0;108;1;1;0
"59";"/org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/SourceFieldElementInfo.java";1;0;2;1;0;0;0;2;2;1;2;121;4;4;1;0;0;2;2;121;0;199;2;1;1
"60";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/PluginImportOperation.java";2;1;17;2;4;4;4;13;825;3;10;26;1216;1216;3;3;0;13;17;170;3;336;14;2;0
"61";"/org.eclipse.jface.text/src/org/eclipse/jface/text/IFindReplaceTargetExtension3.java";2;0;3;2;2;1;2;1;38;0;1;125;38;38;2;0;1;1;3;336;1;336;2;2;0
"62";"/org.eclipse.text/src/org/eclipse/jface/text/link/InclusivePositionUpdater.java";3;2;6;2;4;3;4;2;14;1;2;232;31;31;2;0;1;2;6;334;1;334;5;3;0
"63";"/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Scanner.java";6;2;38;3;6;5;6;32;1268;3;25;1;2582;2582;3;7;1;32;38;125;8;327;30;6;7
"64";"/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/util/CompoundNameVector.java";1;0;1;1;0;0;0;1;2;0;1;199;2;2;1;0;0;1;1;199;0;199;1;1;0
"65";"/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/keys/SpecialKey.java";3;1;15;2;2;2;2;13;399;3;6;79;1174;1174;3;7;0;13;15;79;7;336;8;3;0
"66";"/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/MatchLocatorParser.java";6;1;23;2;2;2;2;21;240;5;14;5;669;669;5;7;0;21;23;118;7;326;16;6;3
"67";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/FeaturesPage.java";2;1;5;1;4;4;4;1;59;0;1;208;89;89;1;0;0;1;5;208;0;336;5;2;0
"68";"/org.eclipse.update.core/src/org/eclipse/update/operations/IOperationValidator.java";1;1;7;1;3;3;3;4;22;1;4;54;54;54;1;0;0;4;7;54;0;336;7;1;0
"69";"/org.eclipse.swt/Eclipse SWT/motif/org/eclipse/swt/widgets/Label.java";5;0;11;2;1;1;1;10;61;2;9;19;192;192;2;1;0;10;11;261;1;337;10;5;1
"70";"/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/feature/FeatureImport.java";2;1;3;1;2;2;2;1;36;0;1;232;53;53;1;0;0;1;3;232;0;336;3;2;0
"71";"/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PluginModelDelta.java";1;0;2;1;1;1;1;1;6;0;1;232;8;8;1;0;0;1;2;232;0;336;2;1;0
"72";"/org.eclipse.debug.core/core/org/eclipse/debug/internal/core/sourcelookup/containers/FolderSourceContainerType.java";2;0;3;2;1;1;1;2;20;1;2;205;26;26;1;0;0;2;3;205;0;303;3;2;0
"73";"/org.eclipse.jface.text/src/org/eclipse/jface/text/source/IVerticalRulerListener.java";2;2;3;2;3;2;3;0;13;0;0;279;17;17;2;0;1;0;3;336;1;336;2;2;0
"74";"/org.eclipse.swt/Eclipse SWT/win32/org/eclipse/swt/graphics/Device.java";4;1;9;2;5;5;5;4;36;1;4;61;151;151;1;0;0;4;9;61;0;337;9;4;1
"75";"/org.eclipse.swt/Eclipse SWT Browser/common/org/eclipse/swt/browser/VisibilityWindowListener.java";2;0;4;1;1;1;1;3;50;1;3;179;73;73;1;0;0;3;4;179;0;337;4;2;0
"76";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/ui/actions/IJavaEditorActionDefinitionIds.java";7;2;21;2;3;2;3;18;54;6;12;18;200;200;6;6;1;18;21;93;7;334;14;7;0
"77";"/org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/RenameResourceElementsOperation.java";2;0;3;2;0;0;0;3;4;1;3;127;7;7;1;0;0;3;3;127;0;199;3;2;0
"78";"/org.eclipse.tomcat/src/org/eclipse/tomcat/internal/EclipseErrorReportValve.java";2;0;4;1;1;1;1;3;506;1;3;34;516;516;1;0;0;3;4;34;0;336;4;2;0
"79";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/java/JavaTextMessages.java";2;1;2;1;2;2;2;0;10;0;0;295;12;12;1;0;0;0;2;295;0;336;2;2;0
"80";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/exports/BaseExportWizard.java";2;1;14;1;5;5;5;9;317;1;9;7;797;797;1;0;0;9;14;7;0;336;14;2;0
"81";"/org.eclipse.help.base/src/org/eclipse/help/internal/standalone/EclipseLifeCycleListener.java";1;1;3;1;2;2;2;1;6;0;1;112;8;8;1;0;0;1;3;112;0;336;3;1;0
"82";"/org.eclipse.ui.ide/src/org/eclipse/ui/views/properties/FilePropertySource.java";1;0;1;1;0;0;0;1;0;0;1;129;0;0;1;0;0;1;1;129;0;129;1;1;0
"83";"/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/SelectionDialog.java";2;1;3;1;2;2;2;1;339;0;1;20;345;345;1;0;0;1;3;20;0;336;3;2;0
"84";"/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/SuperTypeReferenceLocator.java";4;0;7;2;1;1;1;6;63;3;4;118;77;77;3;2;0;6;7;118;2;280;5;4;0
"85";"/org.eclipse.swt/Eclipse SWT PI/gtk/org/eclipse/swt/internal/accessibility/gtk/GTypeQuery.java";4;0;5;1;1;1;1;4;11;1;4;75;17;17;1;0;0;4;5;75;0;337;5;4;0
"86";"/org.eclipse.help/src/org/eclipse/help/internal/HelpResources.java";1;1;7;1;3;3;3;4;80;1;4;106;135;135;1;0;0;4;7;106;0;336;7;1;0
"87";"/org.eclipse.swt/Eclipse SWT PI/motif/org/eclipse/swt/internal/motif/XImage.java";1;0;1;1;0;0;0;1;19;0;1;54;19;19;1;0;0;1;1;54;0;54;1;1;0
"88";"/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/activities/IActivityManager.java";5;1;19;2;2;2;2;17;283;7;6;131;453;453;7;11;0;17;19;156;11;336;8;5;0
"89";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/RuntimeWorkbenchShortcut.java";2;1;11;1;3;3;3;8;41;2;7;41;98;98;2;1;0;8;11;259;1;336;10;2;0
"90";"/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/SuperTypeReferencePattern.java";3;1;17;2;3;3;3;14;334;2;11;52;1260;1260;2;3;0;14;17;70;3;300;14;3;0
"91";"/org.eclipse.jface/src/org/eclipse/jface/preference/StringFieldEditor.java";2;1;4;1;2;2;2;2;20;0;1;86;23;23;2;1;0;2;4;86;1;336;3;2;0
"92";"/org.eclipse.jdt.launching/launching/org/eclipse/jdt/internal/launching/JRERuntimeClasspathEntryResolver.java";4;1;6;2;2;2;2;4;51;2;3;144;120;120;2;1;0;4;6;144;1;336;5;4;0
"93";"/org.eclipse.swt/Eclipse SWT Custom Widgets/common/org/eclipse/swt/custom/DisplayRenderer.java";5;0;9;2;1;1;1;8;369;2;5;35;531;531;2;3;0;8;9;35;3;337;6;5;0
"94";"/org.eclipse.jdt.ui/core refactoring/org/eclipse/jdt/internal/corext/refactoring/reorg/DeleteChangeCreator.java";5;1;19;2;3;3;3;16;31;3;11;70;132;132;3;5;0;16;19;70;5;336;14;5;0
"95";"/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/JavadocSingleNameReference.java";3;0;5;1;1;1;1;4;21;1;4;165;39;39;1;0;0;4;5;165;0;300;5;3;1
"96";"/org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/contentassist/JavaPackageFragmentRootCompletionProcessor.java";4;2;5;2;4;3;4;1;23;0;1;243;43;43;2;0;1;1;5;279;1;336;4;4;0
"97";"/org.eclipse.team.ui/src/org/eclipse/team/internal/ui/synchronize/PartNavigator.java";1;0;1;1;1;1;1;0;0;0;0;292;0;0;1;0;0;0;1;292;0;292;1;1;0
"98";"/org.eclipse.ltk.ui.refactoring/src/org/eclipse/ltk/internal/ui/refactoring/FileStatusContextViewer.java";1;2;5;1;4;3;4;1;36;0;1;269;50;50;2;0;1;1;5;273;1;336;4;1;0
"99";"/org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnExplicitConstructorCall.java";2;0;2;1;0;0;0;2;77;1;2;63;79;79;1;0;0;2;2;63;0;199;2;2;0
"100";"/org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/EnhancedForStatement.java";4;2;12;2;4;3;4;8;504;3;5;163;580;580;3;3;1;8;12;230;4;287;8;4;2
"101";"/org.eclipse.compare/compare/org/eclipse/compare/internal/patch/LineReader.java";1;0;2;1;0;0;0;2;2;1;2;79;4;4;1;0;0;2;2;79;0;219;2;1;0
"102";"/org.eclipse.ui.ide/src/org/eclipse/ui/internal/ide/model/StandardPropertiesAdapterFactory.java";1;0;1;1;0;0;0;1;0;0;1;132;0;0;1;0;0;1;1;132;0;132;1;1;0
"103";"/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PartPane.java";7;4;37;3;13;8;13;24;121;4;12;57;921;921;4;12;5;24;37;203;17;336;20;7;8
"104";"/org.eclipse.help.base/src/org/eclipse/help/internal/base/HelpDisplay.java";1;2;14;1;5;4;5;9;144;3;5;106;451;451;3;4;1;9;14;245;5;336;9;1;0
"105";"/org.eclipse.debug.ui/ui/org/eclipse/debug/internal/ui/views/console/ConsoleTerminateAction.java";1;0;1;1;0;0;0;1;0;0;1;86;0;0;1;0;0;1;1;86;0;86;1;1;0
"106";"/org.eclipse.swt/Eclipse SWT/photon/org/eclipse/swt/graphics/GC.java";3;1;15;1;4;4;4;11;87;2;9;24;284;284;2;2;0;11;15;95;2;337;13;3;1
"107";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/wizards/buildpaths/CPListElementSorter.java";2;1;2;1;2;2;2;0;11;0;0;271;13;13;1;0;0;0;2;271;0;336;2;2;0
"108";"/org.eclipse.core.resources/src/org/eclipse/core/internal/indexing/Reservation.java";1;0;1;1;1;1;1;0;31;0;0;277;31;31;1;0;0;0;1;277;0;277;1;1;0
"109";"/org.eclipse.jdt.core/model/org/eclipse/jdt/core/IClasspathContainer.java";3;1;4;1;2;2;2;2;29;1;2;149;46;46;1;0;0;2;4;149;0;312;4;3;0
"110";"/org.eclipse.debug.ui/ui/org/eclipse/debug/internal/ui/views/variables/VariablesViewEventHandler.java";2;0;4;2;0;0;0;4;7;3;2;118;9;9;3;2;0;4;4;240;2;240;2;2;0
"111";"/org.eclipse.jdt.launching/launching/org/eclipse/jdt/internal/launching/ClasspathContainerSourceContainerTypeDelegate.java";2;0;5;2;2;1;2;3;18;2;2;230;25;25;2;1;1;3;5;268;2;296;3;2;0
"112";"/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/keys/NativeKeyFormatter.java";1;0;2;1;0;0;0;2;42;0;1;187;42;42;2;1;0;2;2;187;1;187;1;1;0
"113";"/org.eclipse.update.core/src/org/eclipse/update/internal/model/SiteLocalModel.java";2;1;10;1;4;4;4;6;69;2;5;58;111;111;2;1;0;6;10;250;1;336;9;2;0
"114";"/org.eclipse.swt/Eclipse SWT PI/photon/org/eclipse/swt/internal/photon/PhCursorInfo_t.java";1;0;2;1;0;0;0;2;14;1;2;53;15;15;1;0;0;2;2;53;0;59;2;1;0
"115";"/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/AndPattern.java";3;1;15;2;2;2;2;13;129;2;10;50;314;314;2;3;0;13;15;50;3;287;12;3;0
"116";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/javaeditor/JavaTextSelection.java";4;0;4;1;1;1;1;3;12;1;3;183;16;16;1;0;0;3;4;183;0;336;4;4;1
"117";"/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/util/StatusLineContributionItem.java";5;0;8;1;1;1;1;7;49;2;6;104;132;132;2;1;0;7;8;124;1;336;7;5;0
"118";"/org.eclipse.ui.intro/src/org/eclipse/ui/internal/intro/impl/model/IntroHead.java";1;3;4;1;4;2;4;0;11;0;0;276;13;13;3;0;2;0;4;276;2;286;2;1;0
"119";"/org.eclipse.ant.ui/Ant Editor/org/eclipse/ant/internal/ui/editor/text/NotifyingReconciler.java";1;0;3;1;1;1;1;2;7;1;2;108;11;11;1;0;0;2;3;108;0;336;3;1;1
"120";"/org.eclipse.update.core/src/org/eclipse/update/operations/OperationsManager.java";1;1;9;1;3;3;3;6;75;2;5;54;173;173;2;1;0;6;9;75;1;336;8;1;1
"121";"/org.eclipse.search/search/org/eclipse/search/internal/ui/text/ReplaceAction.java";2;0;5;1;1;1;1;4;285;2;3;165;315;315;2;1;0;4;5;165;1;336;4;2;0
"122";"/org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/engine/InterpreterVariable.java";1;0;1;1;0;0;0;1;26;0;1;144;26;26;1;0;0;1;1;144;0;144;1;1;1
"123";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/OccurrencesSearchResultPage.java";2;1;4;1;2;2;2;2;10;0;1;266;18;18;2;1;0;2;4;266;1;296;3;2;0
"124";"/org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/engine/JavaObjectRuntimeContext.java";1;0;1;1;0;0;0;1;6;0;1;144;6;6;1;0;0;1;1;144;0;144;1;1;0
"125";"/org.eclipse.jdt.ui/core refactoring/org/eclipse/jdt/internal/corext/refactoring/reorg/ICreateTargetQuery.java";1;1;2;1;2;2;2;0;6;0;0;313;6;6;1;0;0;0;2;313;0;320;2;1;0
"126";"/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ConsoleMessages.java";1;0;1;1;0;0;0;1;0;0;1;118;0;0;1;0;0;1;1;118;0;118;1;1;0
"127";"/org.eclipse.compare/compare/org/eclipse/compare/contentmergeviewer/IMergeViewerContentProvider.java";1;0;1;1;0;0;0;1;2;0;1;219;2;2;1;0;0;1;1;219;0;219;1;1;0
"128";"/org.eclipse.debug.ui/ui/org/eclipse/debug/ui/actions/ILaunchable.java";1;0;1;1;1;1;1;0;0;0;0;295;0;0;1;0;0;0;1;295;0;295;1;1;0
"129";"/org.eclipse.swt/Eclipse SWT PI/win32/org/eclipse/swt/internal/win32/NMREBARCHEVRON.java";1;0;1;1;0;0;0;1;11;0;1;166;11;11;1;0;0;1;1;166;0;166;1;1;0
"130";"/org.eclipse.search/search/org/eclipse/search/internal/ui/text/SearchAgainConfirmationDialog.java";2;0;4;1;1;1;1;3;16;1;3;166;34;34;1;0;0;3;4;166;0;336;4;2;0
