filename;TotalPeopleInBurst;MaximumChangeBurstLate;NumberOfChanges;MaxPeopleInBurst;TotalBurstSizeLate;NumberOfChangeBurstsLate;NumberOfChangesLate;NumberOfChangesEarly;MaxChurnInBurst;MaximumChangeBurstEarly;NumberOfChangeBurstsEarly;TimeFirstBurst;TotalChurnInBurst;ChurnTotal;MaximumChangeBurst;NumberOfConsecutiveChangesEarly;NumberOfConsecutiveChangesLate;TotalBurstSizeEarly;TotalBurstSize;TimeMaxBurst;NumberOfConsecutiveChanges;TimeLastBurst;NumberOfChangeBursts;PeopleTotal;bugs
org.eclipse.team.internal.ui.preferences;0;0;12;0;2;1;2;10;245;4;6;34;528;0;4;4;1;10;12;134;5;255;7;0;0
org.eclipse.jdt.internal.debug.eval.ast.engine;0;0;6;0;1;1;1;5;502;3;3;2;695;0;3;2;0;5;6;39;2;257;4;0;2
org.eclipse.search.internal.ui.util;1;0;4;1;0;0;0;4;81;1;4;129;263;8;1;0;0;4;4;129;0;186;4;1;1
org.eclipse.pde.internal.ui.parts;1;0;3;1;0;0;0;3;108;2;2;58;117;39;2;1;0;3;3;58;1;174;2;2;0
org.eclipse.team.internal.ccvs.ui.subscriber;1;0;19;1;1;1;1;18;2648;11;8;35;3152;448;11;10;0;18;19;35;10;248;9;2;0
org.eclipse.debug.internal.ui.memory;2;0;5;1;1;1;1;4;16;2;3;137;20;208;2;1;0;4;5;137;1;239;4;2;0
org.eclipse.debug.internal.core;2;0;5;1;0;0;0;5;168;2;4;14;315;50;2;1;0;5;5;97;1;175;4;3;5
org.eclipse.swt.program;0;3;15;0;4;2;4;11;1932;4;5;24;3218;0;4;6;2;11;15;47;8;273;7;0;0
org.osgi.service.prefs;1;0;2;1;1;1;1;1;1410;0;1;96;1421;1325;1;0;0;1;2;96;0;244;2;1;3
org.eclipse.ui.internal.presentations.defaultpresentation;2;1;6;1;2;2;2;4;164;2;3;35;298;18;2;1;0;4;6;35;1;268;5;2;1
org.eclipse.ui.internal.components.registry;2;0;3;2;0;0;0;3;96;0;1;168;96;38;3;2;0;3;3;168;2;168;1;2;1
org.osgi.service.url;0;0;4;0;1;1;1;3;634;0;1;140;721;0;3;2;0;3;4;140;2;244;2;0;0
org.eclipse.jface.text.link;0;1;10;0;2;2;2;8;556;5;4;54;1057;0;5;4;0;8;10;54;4;270;6;0;0
org.eclipse.ui.internal.components.framework;1;0;2;1;0;0;0;2;0;0;1;194;0;0;2;1;0;2;2;194;1;194;1;1;0
org.eclipse.core.runtime.internal.adaptor;1;2;3;1;3;2;3;0;11;0;0;245;11;19;2;0;1;0;3;245;1;261;2;1;4
org.eclipse.jdt.internal.codeassist.select;2;0;6;1;0;0;0;6;238;2;4;1;576;34;2;2;0;6;6;1;2;174;4;3;1
org.eclipse.ui.forms.widgets;1;1;10;1;3;3;3;7;302;2;5;32;1092;585;2;2;0;7;10;94;2;262;8;1;0
org.eclipse.team.internal.ui.registry;1;0;4;1;0;0;0;4;24;2;3;34;41;19;2;1;0;4;4;34;1;173;3;1;0
org.eclipse.help;2;0;3;2;0;0;0;3;47;2;2;137;47;13;2;1;0;3;3;169;1;169;2;2;0
org.eclipse.update.internal.search;0;0;2;0;0;0;0;2;36;1;2;48;48;0;1;0;0;2;2;48;0;179;2;0;0
org.eclipse.jdt.internal.eval;0;0;8;0;0;0;0;8;659;2;6;4;1660;0;2;2;0;8;8;4;2;208;6;0;17
org.eclipse.jdt.internal.debug.core;0;0;5;0;1;1;1;4;53;2;3;48;101;0;2;1;0;4;5;166;1;262;4;0;0
org.eclipse.pde.internal.ui.model.plugin;1;0;4;1;1;1;1;3;132;1;3;105;201;12;1;0;0;3;4;105;0;248;4;2;0
org.eclipse.jdt.core.search;1;0;8;1;0;0;0;8;694;3;5;4;1334;9;3;3;0;8;8;4;3;189;5;2;1
org.eclipse.osgi.service.pluginconversion;0;0;3;0;1;1;1;2;31;1;2;110;40;0;1;0;0;2;3;110;0;252;3;0;0
org.eclipse.jdt.internal.ui.preferences;5;1;20;1;2;2;2;18;2039;6;9;12;5726;414;6;9;0;18;20;12;9;251;11;5;12
org.eclipse.jdt.internal.debug.ui.breakpoints;3;1;9;1;3;3;3;6;959;3;4;110;1214;67;3;2;0;6;9;144;2;250;7;3;0
org.eclipse.pde.internal.core.plugin;2;0;12;1;0;0;2;10;1021;4;6;56;1731;51;4;4;2;12;12;212;6;212;6;2;1
org.eclipse.ui.contentassist;0;2;7;0;3;2;4;3;70;2;3;102;136;0;2;0;2;4;7;218;2;270;5;0;0
org.eclipse.jdt.internal.core.dom.rewrite;1;0;15;1;0;0;0;15;906;4;7;4;1594;772;4;8;0;15;15;4;8;189;7;4;2
org.eclipse.ui.themes;0;0;3;0;0;0;0;3;173;2;2;8;213;0;2;1;0;3;3;8;1;176;2;0;1
org.eclipse.jdt.internal.ui.text.folding;0;0;6;0;1;1;2;4;422;2;3;155;572;0;2;1;1;5;6;155;2;270;4;0;0
org.eclipse.jdt.internal.ui.refactoring.nls.search;0;0;3;0;1;1;1;2;96;1;2;36;112;0;1;0;0;2;3;36;0;270;3;0;1
org.eclipse.pde.internal.build.tasks;0;0;9;0;1;1;1;8;134;3;4;42;278;0;3;4;0;8;9;159;4;221;5;0;0
org.eclipse.jdt.internal.corext.refactoring.structure.constraints;0;1;17;0;2;2;2;15;3236;9;2;154;5777;0;9;13;0;15;17;172;13;255;4;0;1
org.eclipse.ui.internal.texteditor.quickdiff.compare.rangedifferencer;3;1;8;1;2;2;2;6;392;2;5;6;617;372;2;1;0;6;8;18;1;270;7;3;0
org.eclipse.jdt.internal.ui.refactoring.contentassist;1;1;12;1;2;2;2;10;129;3;6;87;422;0;3;4;0;10;12;197;4;262;8;1;0
org.eclipse.pde.internal.ui.view;2;0;10;1;0;0;0;10;1270;5;5;27;1492;6;5;5;0;10;10;103;5;174;5;2;0
org.eclipse.osgi.util;0;2;7;0;3;2;3;4;172;3;2;140;394;0;3;2;1;4;7;172;3;245;4;0;1
org.eclipse.ui.texteditor.templates;0;0;6;0;1;1;1;5;576;2;4;72;680;0;2;1;0;5;6;172;1;221;5;0;1
org.eclipse.pde.internal.runtime.registry;1;0;4;1;0;0;0;4;142;2;3;68;270;20;2;1;0;4;4;68;1;213;3;1;18
org.eclipse.core.runtime.jobs;1;1;8;1;2;2;2;6;159;2;5;26;233;19;2;1;0;6;8;115;1;263;7;1;0
org.eclipse.ant.internal.ui.editor.formatter;1;0;5;1;1;1;1;4;39;1;4;49;122;10;1;0;0;4;5;49;0;249;5;1;0
org.eclipse.jdt.internal.ui.wizards.dialogfields;2;0;4;1;1;1;1;3;120;1;3;43;155;19;1;0;0;3;4;43;0;270;4;3;0
org.eclipse.team.internal.ui.synchronize.actions;1;0;8;1;0;0;0;8;288;5;3;31;691;391;5;5;0;8;8;31;5;173;3;2;0
org.eclipse.help.internal.search;0;0;7;0;1;1;1;6;162;3;4;23;352;12;3;2;0;6;7;23;2;222;5;2;0
org.eclipse.ui.internal.browser;3;0;7;2;1;1;1;6;630;5;2;197;1070;66;5;4;0;6;7;197;4;255;3;3;0
org.eclipse.team.internal.ui;0;0;7;0;0;0;0;7;257;3;5;34;542;0;3;2;0;7;7;34;2;209;5;0;3
org.eclipse.help.browser;0;0;1;0;0;0;0;1;4;0;1;174;4;0;1;0;0;1;1;174;0;174;1;0;0
org.eclipse.debug.ui.sourcelookup;0;0;4;0;0;0;0;4;40;1;4;107;54;0;1;0;0;4;4;107;0;211;4;0;0
org.eclipse.ui.internal.commands;0;0;9;0;0;0;0;9;1138;5;4;8;1876;0;5;5;0;9;9;176;5;176;4;0;0
org.eclipse.team.internal.core;1;0;7;1;0;0;0;7;175;4;3;34;417;22;4;4;0;7;7;34;4;170;3;1;3
org.eclipse.ui.internal.part.components.services;1;0;2;1;0;0;0;2;0;0;1;194;0;0;2;1;0;2;2;194;1;194;1;1;0
org.eclipse.pde.internal.ui.editor.plugin.rows;0;0;6;0;0;0;0;6;140;3;4;11;254;0;3;2;0;6;6;11;2;174;4;0;0
org.eclipse.jdt.launching.sourcelookup.containers;0;0;7;0;2;1;2;5;49;2;3;2;70;0;2;2;1;5;7;2;3;257;4;0;0
org.eclipse.search2.internal.ui;3;0;6;1;2;1;2;4;175;1;4;88;445;46;2;0;1;4;6;264;1;264;5;3;1
org.eclipse.jdt.internal.ui.filters;2;0;4;1;1;1;1;3;178;2;2;89;221;40;2;1;0;3;4;89;1;270;3;3;0
org.eclipse.ui.wizards;3;0;5;1;1;1;1;4;25;2;3;151;51;13;2;1;0;4;5;151;1;240;4;3;0
org.eclipse.jdt.internal.corext.refactoring.typeconstraints.typesets;1;0;4;1;2;1;2;2;349;0;1;193;523;0;2;1;1;2;4;193;2;256;2;1;1
org.eclipse.jface.bindings.keys.formatting;0;0;8;0;0;0;0;8;506;2;5;122;916;0;2;3;0;8;8;122;3;220;5;0;0
org.eclipse.ui.internal.ide.misc;0;0;5;0;1;1;1;4;4511;2;2;8;4687;0;2;2;0;4;5;8;2;268;3;0;0
org.eclipse.pde.internal.ui.editor.plugin;2;0;7;1;0;0;0;7;422;2;6;12;1039;537;2;1;0;7;7;58;1;213;6;2;0
org.eclipse.ui.internal.misc;1;0;6;1;0;0;0;6;1910;2;4;8;2065;201;2;2;0;6;6;8;2;172;4;3;1
org.eclipse.ui.internal.components.util;1;0;2;1;0;0;0;2;0;0;1;194;0;0;2;1;0;2;2;194;1;194;1;1;0
org.eclipse.jdt.internal.corext.refactoring.structure;1;0;39;1;6;1;6;33;4000;10;7;2;11006;0;10;26;5;33;39;93;31;233;8;2;1
org.eclipse.jdt.internal.compiler.env;1;0;5;1;0;0;0;5;130;2;3;4;234;85;2;2;0;5;5;4;2;174;3;3;0
org.eclipse.help.search;0;0;6;0;2;1;2;4;267;3;2;152;290;0;3;2;1;4;6;152;3;229;3;0;0
org.eclipse.jdt.internal.compiler.lookup;1;0;9;1;1;1;1;8;5255;2;5;4;8171;29;2;3;0;8;9;4;3;248;6;5;53
org.eclipse.core.runtime.internal.stats;1;0;2;1;2;1;2;0;0;0;0;245;0;0;2;0;1;0;2;245;1;245;1;1;0
org.eclipse.help.internal.model;0;0;2;0;0;0;0;2;32;0;1;174;32;0;2;1;0;2;2;174;1;174;1;0;0
org.eclipse.jdt.internal.compiler.util;2;0;5;1;0;0;0;5;227;3;3;17;357;8;3;2;0;5;5;54;2;174;3;2;5
org.eclipse.core.internal.refresh;0;0;8;0;1;1;1;7;130;2;5;42;253;0;2;2;0;7;8;96;2;245;6;0;2
org.eclipse.help.internal.webapp.servlet;0;0;6;0;2;1;2;4;159;1;4;3;244;0;2;0;1;4;6;223;1;223;5;0;0
org.eclipse.jdt.internal.ui.typehierarchy;2;0;4;1;0;0;0;4;254;1;4;100;319;56;1;0;0;4;4;100;0;176;4;3;0
org.eclipse.ant.internal.ui.editor.actions;1;0;18;1;2;1;2;16;226;6;7;69;481;45;6;9;1;16;18;83;10;231;8;1;0
org.eclipse.update.internal.configurator;2;0;4;1;0;0;0;4;208;2;3;25;367;65;2;1;0;4;4;25;1;179;3;2;0
org.eclipse.ui.internal.progress;1;0;7;1;0;0;0;7;15426;3;4;8;16705;188;3;3;0;7;7;8;3;173;4;1;4
org.eclipse.jdt.internal.junit.ui;3;0;7;1;1;1;1;6;315;2;5;28;583;102;2;1;0;6;7;45;1;270;6;4;6
org.eclipse.debug.ui.memory;2;0;6;1;0;0;0;6;565;3;3;136;701;91;3;3;0;6;6;136;3;195;3;3;0
org.eclipse.ant.internal.ui.views.actions;0;0;7;0;0;0;0;7;164;2;6;47;532;0;2;1;0;7;7;211;1;211;6;0;0
org.eclipse.jdt.internal.compiler.problem;1;0;10;1;2;1;2;8;1628;7;2;4;2479;8;7;6;1;8;10;4;7;235;3;1;4
org.eclipse.jdt.internal.debug.core.refactoring;2;0;4;1;0;0;0;4;142;2;3;58;232;26;2;1;0;4;4;58;1;211;3;2;0
org.eclipse.ui.branding;0;0;2;0;0;0;0;2;76;1;2;8;86;0;1;0;0;2;2;8;0;176;2;0;0
org.eclipse.search.ui.text;2;0;4;1;0;0;0;4;56;1;4;18;73;23;1;0;0;4;4;18;0;175;4;3;0
org.eclipse.ui.editors.text;0;1;6;0;2;2;2;4;1459;1;4;39;1816;0;1;0;0;4;6;39;0;270;6;0;0
org.eclipse.ui.internal.actions;3;0;7;2;0;0;0;7;397;3;4;8;557;159;3;3;0;7;7;8;3;175;4;3;1
org.eclipse.ui.wizards.newresource;0;0;8;0;1;1;1;7;1248;5;2;8;1410;0;5;5;0;7;8;176;5;268;3;0;0
org.eclipse.core.internal.resources.mapping;1;0;3;1;1;1;1;2;6;1;2;155;7;0;1;0;0;2;3;155;0;234;3;1;0
org.eclipse.ui.ide.dialogs;1;1;7;1;2;2;2;5;94;2;3;58;164;2;2;2;0;5;7;58;2;268;5;2;1
org.eclipse.jface.text.templates;0;2;8;0;3;2;3;5;626;2;3;28;903;0;2;2;1;5;8;28;3;270;5;0;0
org.eclipse.jdi.internal.spy;1;0;4;1;0;0;0;4;60;2;3;2;77;8;2;1;0;4;4;2;1;175;3;1;0
org.eclipse.jface.action;1;0;3;1;0;0;0;3;12930;2;2;8;13278;1129;2;1;0;3;3;8;1;176;2;3;4
org.eclipse.pde.internal.core.ifeature;1;0;3;1;0;0;0;3;102;2;2;149;156;14;2;1;0;3;3;149;1;174;2;1;0
org.eclipse.ui.texteditor.spelling;2;1;8;1;2;2;2;6;84;4;3;118;200;42;4;3;0;6;8;118;3;270;5;2;0
org.eclipse.team.internal.core.streams;1;0;2;1;0;0;0;2;42;0;1;173;42;6;2;1;0;2;2;173;1;173;1;1;0
org.eclipse.team.internal.ccvs.ui.operations;1;0;13;1;0;0;0;13;740;6;6;35;1918;208;6;7;0;13;13;78;7;193;6;1;5
org.eclipse.jdt.internal.compiler;0;0;7;0;0;0;0;7;2102;3;4;4;4724;0;3;3;0;7;7;99;3;174;4;0;9
org.eclipse.jdt.internal.codeassist;0;0;9;0;1;1;1;8;734;2;7;4;1882;0;2;1;0;8;9;4;1;246;8;0;2
org.eclipse.swt.internal.carbon;1;0;30;1;2;1;8;22;78;11;10;27;186;0;11;12;7;28;30;202;19;263;11;1;1
org.eclipse.ui.internal.ide.update;2;0;3;1;0;0;0;3;85;1;3;8;100;100;1;0;0;3;3;8;0;176;3;2;0
org.eclipse.update.internal.ui.model;0;0;7;0;0;0;0;7;142;3;4;58;237;0;3;3;0;7;7;58;3;179;4;0;0
com.sun.jdi;2;0;3;1;0;0;0;3;548;2;2;23;632;160;2;1;0;3;3;23;1;175;2;3;0
org.eclipse.jface.viewers.deferred;0;0;4;0;0;0;0;4;108;2;3;154;194;0;2;1;0;4;4;154;1;202;3;0;0
org.eclipse.ui.texteditor.quickdiff;0;0;7;0;1;1;2;5;93;2;5;102;136;0;2;0;1;6;7;218;1;270;6;0;0
org.eclipse.swt.internal.motif;1;0;13;1;0;0;0;13;3784;9;4;27;5691;62;9;9;0;13;13;50;9;178;4;2;0
org.eclipse.core.internal.model;1;0;4;1;0;0;0;4;142;2;3;143;180;8;2;1;0;4;4;143;1;172;3;1;0
org.eclipse.ant.internal.core;1;0;3;1;0;0;0;3;52;1;3;38;56;39;1;0;0;3;3;38;0;174;3;1;1
org.eclipse.swt.internal.ole.win32;2;0;4;1;0;0;0;4;637;2;3;18;1011;105;2;1;0;4;4;30;1;178;3;2;0
org.eclipse.update.internal.ui;0;2;9;0;4;2;4;5;168;1;5;37;321;0;2;0;2;5;9;250;2;264;7;0;1
org.eclipse.swt.events;1;0;3;1;0;0;0;3;352;2;2;101;384;36;2;1;0;3;3;101;1;178;2;1;1
org.eclipse.jdt.internal.ui.text.template.preferences;3;0;4;2;0;0;1;3;80;2;2;176;104;56;2;1;1;4;4;176;2;216;2;3;0
org.eclipse.help.ui.internal.search;0;0;3;0;0;0;0;3;148;2;2;140;188;0;2;1;0;3;3;140;1;174;2;0;0
org.eclipse.help.internal.context;1;0;5;1;0;0;0;5;58;2;3;35;154;8;2;2;0;5;5;35;2;168;3;1;0
org.eclipse.team.internal.ui.synchronize;1;0;5;1;0;0;0;5;334;2;3;11;426;534;2;2;0;5;5;11;2;173;3;2;1
org.eclipse.jface.text.contentassist;2;1;14;1;3;3;3;11;1477;3;8;18;2294;56;3;3;0;11;14;112;3;270;11;2;0
org.eclipse.pde.internal.ui.wizards.templates;3;0;9;2;0;0;0;9;658;3;5;33;1130;143;3;4;0;9;9;213;4;213;5;3;0
org.eclipse.ui.externaltools.internal.menu;1;0;2;1;0;0;0;2;16;1;2;49;24;24;1;0;0;2;2;49;0;174;2;1;0
org.eclipse.pde.internal.ui.editor.build;1;0;7;1;0;0;0;7;510;3;5;3;834;8;3;2;0;7;7;3;2;213;5;1;0
org.eclipse.core.internal.expressions;1;0;6;1;1;1;1;5;208;2;4;43;331;48;2;1;0;5;6;43;1;270;5;1;0
org.eclipse.jdt.internal.ui.propertiesfileeditor;3;0;12;2;0;0;1;11;629;3;5;74;1356;523;3;6;1;12;12;74;7;212;5;3;1
org.eclipse.jdt.internal.ui.wizards.buildpaths.newsourcepage;2;0;10;1;0;0;0;10;2439;7;4;133;2586;714;7;6;0;10;10;133;6;217;4;4;1
org.eclipse.update.internal.scheduler.preferences;0;0;3;0;1;1;1;2;48;1;2;179;79;0;1;0;0;2;3;179;0;262;3;0;0
org.eclipse.pde.internal.ui.editor.context;1;0;6;1;0;0;0;6;228;3;3;68;329;28;3;3;0;6;6;147;3;174;3;2;0
org.eclipse.jface.util;1;0;3;1;0;0;0;3;3747;2;2;8;3891;367;2;1;0;3;3;8;1;176;2;2;1
org.eclipse.jdt.internal.compiler.impl;0;0;14;0;0;0;0;14;122;4;8;4;358;0;4;6;0;14;14;78;6;166;8;0;2
org.eclipse.ui.internal.texteditor.spelling;0;1;6;0;2;2;2;4;22;3;2;118;48;0;3;2;0;4;6;118;2;270;4;0;0
org.eclipse.swt.widgets;2;0;17;1;1;1;1;16;2464;6;8;1;7377;1468;6;8;0;16;17;1;8;274;9;8;78
org.eclipse.ui.internal.activities;1;0;3;1;0;0;0;3;5806;2;2;8;6014;423;2;1;0;3;3;8;1;176;2;3;0
org.eclipse.ui.internal.intro.impl.model.loader;0;0;18;0;6;1;6;12;317;6;7;24;898;0;6;5;5;12;18;199;10;221;8;0;0
org.eclipse.jdt.internal.corext.dom;2;0;7;1;1;1;1;6;1642;1;6;5;1952;669;1;0;0;6;7;5;0;270;7;4;0
org.eclipse.ui.views.navigator;1;1;7;1;2;2;2;5;8719;2;4;8;9222;1022;2;1;0;5;7;8;1;268;6;3;4
org.eclipse.osgi.framework.debug;0;0;6;0;3;1;3;3;177;1;3;156;192;0;3;0;2;3;6;245;2;245;4;0;1
org.eclipse.pde.ui.internal.samples;0;0;7;0;1;1;1;6;65;1;6;32;246;0;1;0;0;6;7;32;0;249;7;0;0
org.eclipse.team.internal.ui.actions;0;0;3;0;0;0;0;3;150;1;3;81;178;0;1;0;0;3;3;81;0;209;3;0;1
org.eclipse.ui.internal.texteditor;1;0;4;1;0;0;0;4;100;1;4;62;164;44;1;0;0;4;4;62;0;218;4;2;1
org.eclipse.jface.contentassist;1;1;4;1;2;2;2;2;256;1;2;101;358;14;1;0;0;2;4;101;0;270;4;1;0
org.eclipse.ui.views;3;0;5;2;0;0;0;5;24;2;3;152;30;30;2;2;0;5;5;152;2;189;3;3;0
org.eclipse.core.internal.preferences;1;0;7;1;0;0;0;7;385;2;5;44;739;8;2;2;0;7;7;44;2;172;5;1;3
org.eclipse.team.internal.ccvs.ssh;1;0;3;1;0;0;0;3;74;2;2;35;121;57;2;1;0;3;3;35;1;173;2;1;0
org.eclipse.ui.internal.components;2;0;4;2;0;0;0;4;53;3;2;168;95;28;3;2;0;4;4;168;2;194;2;2;0
org.eclipse.jdt.internal.corext.refactoring.changes;3;0;9;2;1;1;2;7;325;3;5;3;837;121;3;2;1;8;9;3;3;270;6;3;0
org.eclipse.swt.internal.cairo;0;0;5;0;0;0;0;5;31;2;3;164;39;0;2;2;0;5;5;164;2;210;3;0;0
org.eclipse.pde.core.build;0;0;3;0;1;1;1;2;20;1;2;69;40;0;1;0;0;2;3;69;0;237;3;0;0
org.eclipse.jdt.internal.ui.text;3;1;15;1;2;2;2;13;2679;4;7;6;3753;99;4;6;0;13;15;108;6;270;9;3;1
org.eclipse.ant.internal.ui.preferences;2;0;10;1;1;1;1;9;502;4;5;25;1503;273;4;4;0;9;10;25;4;245;6;2;1
org.eclipse.osgi.framework.internal.protocol.reference;1;0;1;1;0;0;0;1;6;0;1;172;6;6;1;0;0;1;1;172;0;172;1;1;0
org.eclipse.swt.browser;1;0;5;1;0;0;0;5;510;4;2;14;786;487;4;3;0;5;5;14;3;178;2;2;7
org.eclipse.core.launcher;0;6;24;0;7;2;8;16;3527;5;7;37;5633;0;6;9;6;17;24;235;15;265;9;0;0
org.eclipse.jdt.internal.ui.viewsupport;1;0;6;1;0;0;0;6;230;2;5;16;417;20;2;1;0;6;6;16;1;216;5;2;1
org.eclipse.jdt.internal.ui.util;3;0;5;1;1;1;1;4;146;2;3;100;242;34;2;1;0;4;5;100;1;270;4;4;0
org.eclipse.jdt.internal.corext.refactoring.sef;0;0;6;0;0;0;0;6;14;2;4;65;36;0;2;2;0;6;6;175;2;212;4;0;0
org.eclipse.osgi.framework.adaptor;2;0;8;1;1;1;1;7;122;6;2;140;235;114;6;5;0;7;8;140;5;255;3;2;0
