filename;TotalPeopleInBurst;MaximumChangeBurstLate;NumberOfChanges;MaxPeopleInBurst;TotalBurstSizeLate;NumberOfChangeBurstsLate;NumberOfChangesLate;NumberOfChangesEarly;MaxChurnInBurst;MaximumChangeBurstEarly;NumberOfChangeBurstsEarly;TimeFirstBurst;TotalChurnInBurst;ChurnTotal;MaximumChangeBurst;NumberOfConsecutiveChangesEarly;NumberOfConsecutiveChangesLate;TotalBurstSizeEarly;TotalBurstSize;TimeMaxBurst;NumberOfConsecutiveChanges;TimeLastBurst;NumberOfChangeBursts;PeopleTotal;bugs
org.eclipse.ant.internal.ui.antsupport.inputhandler;0;0;5;0;0;0;1;4;0;0;0;-1;0;21;0;1;0;0;0;-1;1;-1;0;1;2
org.eclipse.ui.commands;0;0;11;0;0;0;0;11;57;0;1;195;57;0;4;5;0;4;4;195;5;195;1;1;0
org.eclipse.debug.internal.core.sourcelookup.containers;0;0;4;0;0;0;0;4;0;0;0;-1;0;14;0;1;0;0;0;-1;1;-1;0;2;0
org.eclipse.ui.externaltools.internal.launchConfigurations;0;0;7;0;0;0;0;7;186;0;1;204;186;0;3;2;0;3;3;204;2;204;1;0;2
org.eclipse.core.internal.plugins;0;0;4;0;0;0;0;4;104;0;1;101;104;0;3;2;0;3;3;101;2;101;1;0;0
org.eclipse.core.internal.indexing;0;0;4;0;0;0;0;4;0;0;0;-1;0;215;0;1;0;0;0;-1;1;-1;0;2;0
org.eclipse.ui.internal.part;2;0;5;2;0;0;0;5;340;0;1;166;340;219;4;3;0;4;4;166;3;166;1;3;0
org.eclipse.compare.internal;0;0;6;0;0;0;1;5;0;0;0;-1;0;16;0;1;0;0;0;-1;1;-1;0;1;2
org.eclipse.compare.structuremergeviewer;0;0;3;0;0;0;0;3;0;0;0;-1;0;16;0;0;0;0;0;-1;0;-1;0;1;0
org.eclipse.team.internal.ccvs.core.client;0;0;8;0;0;0;0;8;295;0;1;35;295;65;3;2;0;3;3;35;2;35;1;1;1
org.eclipse.jdt.core;0;0;8;0;0;0;0;8;0;0;0;-1;0;81;0;2;0;0;0;-1;2;-1;0;3;8
org.eclipse.swt.ole.win32;0;0;7;0;0;0;0;7;0;0;0;-1;0;32;0;2;0;0;0;-1;2;-1;0;2;0
org.eclipse.jdt.internal.debug.ui.jres;0;0;7;0;0;0;1;6;0;0;0;-1;0;8;0;2;0;0;0;-1;2;-1;0;1;2
org.eclipse.jface.text.templates.persistence;0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.ant.internal.ui.debug.model;1;0;9;1;0;0;0;9;427;0;1;98;427;216;5;4;0;5;5;98;4;98;1;3;1
org.eclipse.search.internal.ui;0;0;7;0;0;0;1;6;0;0;0;-1;0;22;0;0;0;0;0;-1;0;-1;0;3;3
org.eclipse.jdt.internal.ui.javaeditor.selectionactions;0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;0
org.eclipse.pde.internal.ui.preferences;0;0;9;0;0;0;0;9;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;0
org.eclipse.jdt.internal.formatter;0;0;6;0;0;0;0;6;100;0;1;161;100;0;3;2;0;3;3;161;2;161;1;0;3
org.eclipse.jdt.internal.corext.dom.fragments;0;0;3;0;0;0;1;2;0;0;0;-1;0;30;0;1;0;0;0;-1;1;-1;0;2;0
org.eclipse.compare.contentmergeviewer;0;0;5;0;0;0;0;5;15;0;1;103;15;0;3;2;0;3;3;103;2;103;1;0;0
org.eclipse.ui.internal.preferences;0;0;3;0;0;0;0;3;0;0;0;-1;0;32;0;1;0;0;0;-1;1;-1;0;3;1
org.eclipse.team.internal.ui.preferences;0;0;12;0;0;0;2;10;0;0;0;-1;0;0;0;3;1;0;0;-1;4;-1;0;0;0
org.eclipse.jdt.internal.debug.eval.ast.engine;0;0;6;0;0;0;1;5;502;0;1;39;502;0;3;2;0;3;3;39;2;39;1;0;2
org.eclipse.search.internal.ui.util;0;0;4;0;0;0;0;4;0;0;0;-1;0;8;0;0;0;0;0;-1;0;-1;0;1;1
org.eclipse.pde.internal.ui.parts;0;0;3;0;0;0;0;3;0;0;0;-1;0;39;0;1;0;0;0;-1;1;-1;0;2;0
org.eclipse.team.internal.ccvs.ui.subscriber;1;0;19;1;0;0;1;18;2648;0;1;35;2648;448;11;10;0;11;11;35;10;35;1;2;0
org.eclipse.debug.internal.ui.memory;0;0;5;0;0;0;1;4;0;0;0;-1;0;208;0;1;0;0;0;-1;1;-1;0;2;0
org.eclipse.debug.internal.core;0;0;5;0;0;0;0;5;0;0;0;-1;0;50;0;1;0;0;0;-1;1;-1;0;3;5
org.eclipse.swt.program;0;0;15;0;3;1;4;11;1932;0;1;47;2256;0;4;5;2;4;7;47;7;233;2;0;0
org.osgi.service.prefs;0;0;2;0;0;0;1;1;0;0;0;-1;0;1325;0;0;0;0;0;-1;0;-1;0;1;3
org.eclipse.ui.internal.presentations.defaultpresentation;0;0;6;0;0;0;2;4;0;0;0;-1;0;18;0;1;0;0;0;-1;1;-1;0;2;1
org.eclipse.ui.internal.components.registry;2;0;3;2;0;0;0;3;96;0;1;168;96;38;3;2;0;3;3;168;2;168;1;2;1
org.osgi.service.url;0;0;4;0;0;0;1;3;634;0;1;140;634;0;3;2;0;3;3;140;2;140;1;0;0
org.eclipse.jface.text.link;0;0;10;0;0;0;2;8;229;0;1;54;229;0;4;3;0;4;4;54;3;54;1;0;0
org.eclipse.ui.internal.components.framework;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;0
org.eclipse.core.runtime.internal.adaptor;0;0;3;0;0;0;3;0;0;0;0;-1;0;19;0;0;1;0;0;-1;1;-1;0;1;4
org.eclipse.jdt.internal.codeassist.select;0;0;6;0;0;0;0;6;0;0;0;-1;0;34;0;2;0;0;0;-1;2;-1;0;3;1
org.eclipse.ui.forms.widgets;0;0;10;0;0;0;3;7;0;0;0;-1;0;585;0;1;0;0;0;-1;1;-1;0;1;0
org.eclipse.team.internal.ui.registry;0;0;4;0;0;0;0;4;0;0;0;-1;0;19;0;1;0;0;0;-1;1;-1;0;1;0
org.eclipse.help;0;0;3;0;0;0;0;3;0;0;0;-1;0;13;0;1;0;0;0;-1;1;-1;0;2;0
org.eclipse.update.internal.search;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.jdt.internal.eval;0;0;8;0;0;0;0;8;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;17
org.eclipse.jdt.internal.debug.core;0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.pde.internal.ui.model.plugin;0;0;4;0;0;0;1;3;0;0;0;-1;0;12;0;0;0;0;0;-1;0;-1;0;2;0
org.eclipse.jdt.core.search;0;0;8;0;0;0;0;8;0;0;0;-1;0;9;0;2;0;0;0;-1;2;-1;0;2;1
org.eclipse.osgi.service.pluginconversion;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.jdt.internal.ui.preferences;0;0;20;0;0;0;2;18;61;0;1;12;61;414;6;9;0;6;6;12;9;12;1;5;12
org.eclipse.jdt.internal.debug.ui.breakpoints;0;0;9;0;0;0;3;6;0;0;0;-1;0;67;0;1;0;0;0;-1;1;-1;0;3;0
org.eclipse.pde.internal.core.plugin;1;0;12;1;0;0;2;10;1021;4;2;76;1416;51;4;3;2;7;7;212;5;212;2;2;1
org.eclipse.ui.contentassist;0;0;7;0;0;0;4;3;0;0;0;-1;0;0;0;0;2;0;0;-1;2;-1;0;0;0
org.eclipse.jdt.internal.core.dom.rewrite;0;0;15;0;0;0;0;15;906;4;2;4;1128;772;4;7;0;8;8;4;7;146;2;4;2
org.eclipse.ui.themes;0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;1
org.eclipse.jdt.internal.ui.text.folding;0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;1;1;0;0;-1;2;-1;0;0;0
org.eclipse.jdt.internal.ui.refactoring.nls.search;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;1
org.eclipse.pde.internal.build.tasks;0;0;9;0;0;0;1;8;36;0;1;159;36;0;3;4;0;3;3;159;4;159;1;0;0
org.eclipse.jdt.internal.corext.refactoring.structure.constraints;0;0;17;0;0;0;2;15;2396;6;3;154;5630;0;6;11;0;14;14;154;11;185;3;0;1
org.eclipse.ui.internal.texteditor.quickdiff.compare.rangedifferencer;0;0;8;0;0;0;2;6;0;0;0;-1;0;372;0;1;0;0;0;-1;1;-1;0;3;0
org.eclipse.jdt.internal.ui.refactoring.contentassist;1;0;12;1;0;0;2;10;129;0;1;197;129;0;3;4;0;3;3;197;4;197;1;1;0
org.eclipse.pde.internal.ui.view;1;0;10;1;0;0;0;10;1270;0;1;103;1270;6;5;4;0;5;5;103;4;103;1;2;0
org.eclipse.osgi.util;0;0;7;0;0;0;3;4;50;0;1;172;50;0;3;2;1;3;3;172;3;172;1;0;1
org.eclipse.ui.texteditor.templates;0;0;6;0;0;0;1;5;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;1
org.eclipse.pde.internal.runtime.registry;0;0;4;0;0;0;0;4;0;0;0;-1;0;20;0;1;0;0;0;-1;1;-1;0;1;18
org.eclipse.core.runtime.jobs;0;0;8;0;0;0;2;6;0;0;0;-1;0;19;0;1;0;0;0;-1;1;-1;0;1;0
org.eclipse.ant.internal.ui.editor.formatter;0;0;5;0;0;0;1;4;0;0;0;-1;0;10;0;0;0;0;0;-1;0;-1;0;1;0
org.eclipse.jdt.internal.ui.wizards.dialogfields;0;0;4;0;0;0;1;3;0;0;0;-1;0;19;0;0;0;0;0;-1;0;-1;0;3;0
org.eclipse.team.internal.ui.synchronize.actions;1;0;8;1;0;0;0;8;279;0;1;31;279;391;5;5;0;5;5;31;5;31;1;2;0
org.eclipse.help.internal.search;0;0;7;0;0;0;1;6;0;0;0;-1;0;12;0;1;0;0;0;-1;1;-1;0;2;0
org.eclipse.ui.internal.browser;2;0;7;2;0;0;1;6;242;0;1;197;242;66;5;4;0;5;5;197;4;197;1;3;0
org.eclipse.team.internal.ui;0;0;7;0;0;0;0;7;46;0;1;34;46;0;3;2;0;3;3;34;2;34;1;0;3
org.eclipse.help.browser;0;0;1;0;0;0;0;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.debug.ui.sourcelookup;0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.ui.internal.commands;0;0;9;0;0;0;0;9;194;0;1;189;194;0;3;4;0;3;3;189;4;189;1;0;0
org.eclipse.team.internal.core;0;0;7;0;0;0;0;7;144;0;1;34;144;22;4;4;0;4;4;34;4;34;1;1;3
org.eclipse.ui.internal.part.components.services;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;0
org.eclipse.pde.internal.ui.editor.plugin.rows;0;0;6;0;0;0;0;6;140;0;1;11;140;0;3;2;0;3;3;11;2;11;1;0;0
org.eclipse.jdt.launching.sourcelookup.containers;0;0;7;0;0;0;2;5;0;0;0;-1;0;0;0;2;1;0;0;-1;3;-1;0;0;0
org.eclipse.search2.internal.ui;0;0;6;0;0;0;2;4;0;0;0;-1;0;46;0;0;1;0;0;-1;1;-1;0;3;1
org.eclipse.jdt.internal.ui.filters;0;0;4;0;0;0;1;3;0;0;0;-1;0;40;0;1;0;0;0;-1;1;-1;0;3;0
org.eclipse.ui.wizards;0;0;5;0;0;0;1;4;0;0;0;-1;0;13;0;1;0;0;0;-1;1;-1;0;3;0
org.eclipse.jdt.internal.corext.refactoring.typeconstraints.typesets;0;0;4;0;0;0;2;2;0;0;0;-1;0;0;0;1;1;0;0;-1;2;-1;0;1;1
org.eclipse.jface.bindings.keys.formatting;0;0;8;0;0;0;0;8;0;0;0;-1;0;0;0;3;0;0;0;-1;3;-1;0;0;0
org.eclipse.ui.internal.ide.misc;0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;0
org.eclipse.pde.internal.ui.editor.plugin;0;0;7;0;0;0;0;7;0;0;0;-1;0;537;0;1;0;0;0;-1;1;-1;0;2;0
org.eclipse.ui.internal.misc;0;0;6;0;0;0;0;6;0;0;0;-1;0;201;0;2;0;0;0;-1;2;-1;0;3;1
org.eclipse.ui.internal.components.util;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;0
org.eclipse.jdt.internal.corext.refactoring.structure;1;0;39;1;6;1;6;33;3143;7;6;2;8164;0;7;22;5;27;33;148;27;233;7;2;1
org.eclipse.jdt.internal.compiler.env;0;0;5;0;0;0;0;5;0;0;0;-1;0;85;0;2;0;0;0;-1;2;-1;0;3;0
org.eclipse.help.search;0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;1;1;0;0;-1;2;-1;0;0;0
org.eclipse.jdt.internal.compiler.lookup;0;0;9;0;0;0;1;8;0;0;0;-1;0;29;0;2;0;0;0;-1;2;-1;0;5;53
org.eclipse.core.runtime.internal.stats;0;0;2;0;0;0;2;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;1;0
org.eclipse.help.internal.model;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;0
org.eclipse.jdt.internal.compiler.util;1;0;5;1;0;0;0;5;227;0;1;54;227;8;3;2;0;3;3;54;2;54;1;2;5
org.eclipse.core.internal.refresh;0;0;8;0;0;0;1;7;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;2
org.eclipse.help.internal.webapp.servlet;0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;0
org.eclipse.jdt.internal.ui.typehierarchy;0;0;4;0;0;0;0;4;0;0;0;-1;0;56;0;0;0;0;0;-1;0;-1;0;3;0
org.eclipse.ant.internal.ui.editor.actions;1;0;18;1;0;0;2;16;226;6;3;69;322;45;6;9;1;12;12;83;10;132;3;1;0
org.eclipse.update.internal.configurator;0;0;4;0;0;0;0;4;0;0;0;-1;0;65;0;1;0;0;0;-1;1;-1;0;2;0
org.eclipse.ui.internal.progress;1;0;7;1;0;0;0;7;15426;0;1;8;15426;188;3;3;0;3;3;8;3;8;1;1;4
org.eclipse.jdt.internal.junit.ui;0;0;7;0;0;0;1;6;0;0;0;-1;0;102;0;1;0;0;0;-1;1;-1;0;4;6
org.eclipse.debug.ui.memory;1;0;6;1;0;0;0;6;40;0;1;136;40;91;3;3;0;3;3;136;3;136;1;3;0
org.eclipse.ant.internal.ui.views.actions;0;0;7;0;0;0;0;7;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;0
org.eclipse.jdt.internal.compiler.problem;0;0;10;0;0;0;2;8;1628;0;1;4;1628;8;7;6;1;7;7;4;7;4;1;1;4
org.eclipse.jdt.internal.debug.core.refactoring;0;0;4;0;0;0;0;4;0;0;0;-1;0;26;0;1;0;0;0;-1;1;-1;0;2;0
org.eclipse.ui.branding;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.search.ui.text;0;0;4;0;0;0;0;4;0;0;0;-1;0;23;0;0;0;0;0;-1;0;-1;0;3;0
org.eclipse.ui.editors.text;0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.ui.internal.actions;2;0;7;2;0;0;0;7;397;0;1;8;397;159;3;3;0;3;3;8;3;8;1;3;1
org.eclipse.ui.wizards.newresource;0;0;8;0;0;0;1;7;156;0;1;176;156;0;5;5;0;5;5;176;5;176;1;0;0
org.eclipse.core.internal.resources.mapping;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;1;0
org.eclipse.ui.ide.dialogs;0;0;7;0;0;0;2;5;0;0;0;-1;0;2;0;2;0;0;0;-1;2;-1;0;2;1
org.eclipse.jface.text.templates;0;0;8;0;0;0;3;5;0;0;0;-1;0;0;0;2;1;0;0;-1;3;-1;0;0;0
org.eclipse.jdi.internal.spy;0;0;4;0;0;0;0;4;0;0;0;-1;0;8;0;1;0;0;0;-1;1;-1;0;1;0
org.eclipse.jface.action;0;0;3;0;0;0;0;3;0;0;0;-1;0;1129;0;1;0;0;0;-1;1;-1;0;3;4
org.eclipse.pde.internal.core.ifeature;0;0;3;0;0;0;0;3;0;0;0;-1;0;14;0;1;0;0;0;-1;1;-1;0;1;0
org.eclipse.ui.texteditor.spelling;1;0;8;1;0;0;2;6;30;0;1;118;30;42;4;3;0;4;4;118;3;118;1;2;0
org.eclipse.team.internal.core.streams;0;0;2;0;0;0;0;2;0;0;0;-1;0;6;0;1;0;0;0;-1;1;-1;0;1;0
org.eclipse.team.internal.ccvs.ui.operations;1;0;13;1;0;0;0;13;160;3;2;78;271;208;3;6;0;6;6;78;6;97;2;1;5
org.eclipse.jdt.internal.compiler;0;0;7;0;0;0;0;7;2102;0;1;99;2102;0;3;3;0;3;3;99;3;99;1;0;9
org.eclipse.jdt.internal.codeassist;0;0;9;0;0;0;1;8;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;2
org.eclipse.swt.internal.carbon;1;0;30;1;6;1;8;22;47;5;3;27;97;0;6;12;6;12;18;224;18;224;4;1;1
org.eclipse.ui.internal.ide.update;0;0;3;0;0;0;0;3;0;0;0;-1;0;100;0;0;0;0;0;-1;0;-1;0;2;0
org.eclipse.update.internal.ui.model;0;0;7;0;0;0;0;7;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;0
com.sun.jdi;0;0;3;0;0;0;0;3;0;0;0;-1;0;160;0;1;0;0;0;-1;1;-1;0;3;0
org.eclipse.jface.viewers.deferred;0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;0
org.eclipse.ui.texteditor.quickdiff;0;0;7;0;0;0;2;5;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;0
org.eclipse.swt.internal.motif;0;0;13;0;0;0;0;13;1587;0;1;50;1587;62;9;9;0;9;9;50;9;50;1;2;0
org.eclipse.core.internal.model;0;0;4;0;0;0;0;4;0;0;0;-1;0;8;0;1;0;0;0;-1;1;-1;0;1;0
org.eclipse.ant.internal.core;0;0;3;0;0;0;0;3;0;0;0;-1;0;39;0;0;0;0;0;-1;0;-1;0;1;1
org.eclipse.swt.internal.ole.win32;0;0;4;0;0;0;0;4;0;0;0;-1;0;105;0;1;0;0;0;-1;1;-1;0;2;0
org.eclipse.update.internal.ui;0;0;9;0;0;0;4;5;0;0;0;-1;0;0;0;0;2;0;0;-1;2;-1;0;0;1
org.eclipse.swt.events;0;0;3;0;0;0;0;3;0;0;0;-1;0;36;0;1;0;0;0;-1;1;-1;0;1;1
org.eclipse.jdt.internal.ui.text.template.preferences;0;0;4;0;0;0;1;3;0;0;0;-1;0;56;0;1;1;0;0;-1;2;-1;0;3;0
org.eclipse.help.ui.internal.search;0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;0
org.eclipse.help.internal.context;0;0;5;0;0;0;0;5;0;0;0;-1;0;8;0;2;0;0;0;-1;2;-1;0;1;0
org.eclipse.team.internal.ui.synchronize;0;0;5;0;0;0;0;5;0;0;0;-1;0;534;0;2;0;0;0;-1;2;-1;0;2;1
org.eclipse.jface.text.contentassist;0;0;14;0;0;0;3;11;135;0;1;112;135;56;3;3;0;3;3;112;3;112;1;2;0
org.eclipse.pde.internal.ui.wizards.templates;2;0;9;2;0;0;0;9;658;0;1;213;658;143;3;4;0;3;3;213;4;213;1;3;0
org.eclipse.ui.externaltools.internal.menu;0;0;2;0;0;0;0;2;0;0;0;-1;0;24;0;0;0;0;0;-1;0;-1;0;1;0
org.eclipse.pde.internal.ui.editor.build;0;0;7;0;0;0;0;7;79;0;1;3;79;8;3;2;0;3;3;3;2;3;1;1;0
org.eclipse.core.internal.expressions;0;0;6;0;0;0;1;5;0;0;0;-1;0;48;0;1;0;0;0;-1;1;-1;0;1;0
org.eclipse.jdt.internal.ui.propertiesfileeditor;2;0;12;2;0;0;1;11;629;3;3;74;1101;523;3;6;1;9;9;74;7;212;3;3;1
org.eclipse.jdt.internal.ui.wizards.buildpaths.newsourcepage;1;0;10;1;0;0;0;10;2439;0;1;133;2439;714;7;6;0;7;7;133;6;133;1;4;1
org.eclipse.update.internal.scheduler.preferences;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.pde.internal.ui.editor.context;0;0;6;0;0;0;0;6;0;0;0;-1;0;28;0;2;0;0;0;-1;2;-1;0;2;0
org.eclipse.jface.util;0;0;3;0;0;0;0;3;0;0;0;-1;0;367;0;1;0;0;0;-1;1;-1;0;2;1
org.eclipse.jdt.internal.compiler.impl;0;0;14;0;0;0;0;14;122;4;2;78;201;0;4;6;0;7;7;78;6;166;2;0;2
org.eclipse.ui.internal.texteditor.spelling;0;0;6;0;0;0;2;4;6;0;1;118;6;0;3;2;0;3;3;118;2;118;1;0;0
org.eclipse.swt.widgets;0;0;17;0;0;0;1;16;1132;0;1;1;1132;1468;6;8;0;6;6;1;8;1;1;8;78
org.eclipse.ui.internal.activities;0;0;3;0;0;0;0;3;0;0;0;-1;0;423;0;1;0;0;0;-1;1;-1;0;3;0
org.eclipse.ui.internal.intro.impl.model.loader;0;0;18;0;5;1;6;12;317;0;1;199;435;0;6;5;4;6;11;199;9;230;2;0;0
org.eclipse.jdt.internal.corext.dom;0;0;7;0;0;0;1;6;0;0;0;-1;0;669;0;0;0;0;0;-1;0;-1;0;4;0
org.eclipse.ui.views.navigator;0;0;7;0;0;0;2;5;0;0;0;-1;0;1022;0;1;0;0;0;-1;1;-1;0;3;4
org.eclipse.osgi.framework.debug;0;0;6;0;3;1;3;3;177;0;0;245;177;0;3;0;2;0;3;245;2;245;1;0;1
org.eclipse.pde.ui.internal.samples;0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.team.internal.ui.actions;0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;1
org.eclipse.ui.internal.texteditor;0;0;4;0;0;0;0;4;0;0;0;-1;0;44;0;0;0;0;0;-1;0;-1;0;2;1
org.eclipse.jface.contentassist;0;0;4;0;0;0;2;2;0;0;0;-1;0;14;0;0;0;0;0;-1;0;-1;0;1;0
org.eclipse.ui.views;0;0;5;0;0;0;0;5;0;0;0;-1;0;30;0;2;0;0;0;-1;2;-1;0;3;0
org.eclipse.core.internal.preferences;0;0;7;0;0;0;0;7;0;0;0;-1;0;8;0;2;0;0;0;-1;2;-1;0;1;3
org.eclipse.team.internal.ccvs.ssh;0;0;3;0;0;0;0;3;0;0;0;-1;0;57;0;1;0;0;0;-1;1;-1;0;1;0
org.eclipse.ui.internal.components;2;0;4;2;0;0;0;4;42;0;1;168;42;28;3;2;0;3;3;168;2;168;1;2;0
org.eclipse.jdt.internal.corext.refactoring.changes;1;0;9;1;0;0;2;7;45;0;1;3;45;121;3;2;0;3;3;3;2;3;1;3;0
org.eclipse.swt.internal.cairo;0;0;5;0;0;0;0;5;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;0
org.eclipse.pde.core.build;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.jdt.internal.ui.text;0;0;15;0;0;0;2;13;233;0;1;108;233;99;4;4;0;4;4;108;4;108;1;3;1
org.eclipse.ant.internal.ui.preferences;0;0;10;0;0;0;1;9;89;0;1;25;89;273;4;4;0;4;4;25;4;25;1;2;1
org.eclipse.osgi.framework.internal.protocol.reference;0;0;1;0;0;0;0;1;0;0;0;-1;0;6;0;0;0;0;0;-1;0;-1;0;1;0
org.eclipse.swt.browser;0;0;5;0;0;0;0;5;276;0;1;14;276;487;4;3;0;4;4;14;3;14;1;2;7
org.eclipse.core.launcher;0;0;24;0;6;1;8;16;287;5;2;37;480;0;6;8;6;8;14;235;14;235;3;0;0
