filename;TotalPeopleInBurst;MaximumChangeBurstLate;NumberOfChanges;MaxPeopleInBurst;TotalBurstSizeLate;NumberOfChangeBurstsLate;NumberOfChangesLate;NumberOfChangesEarly;MaxChurnInBurst;MaximumChangeBurstEarly;NumberOfChangeBurstsEarly;TimeFirstBurst;TotalChurnInBurst;ChurnTotal;MaximumChangeBurst;NumberOfConsecutiveChangesEarly;NumberOfConsecutiveChangesLate;TotalBurstSizeEarly;TotalBurstSize;TimeMaxBurst;NumberOfConsecutiveChanges;TimeLastBurst;NumberOfChangeBursts;PeopleTotal;bugs
org.eclipse.team.internal.ccvs.ui.subscriber;1;0;19;1;0;0;1;18;2638;9;2;35;2648;448;9;9;0;11;11;44;9;44;2;2;0
org.eclipse.debug.internal.ui.memory;1;0;5;1;0;0;1;4;0;0;1;137;0;208;2;1;0;2;2;137;1;137;1;2;0
org.eclipse.debug.internal.core;1;0;5;1;0;0;0;5;91;0;1;97;91;50;2;1;0;2;2;97;1;97;1;3;5
org.eclipse.swt.program;0;0;15;0;3;1;4;11;1932;4;3;24;2642;0;4;5;2;8;11;47;7;233;4;0;0
org.osgi.service.prefs;0;0;2;0;0;0;1;1;0;0;0;-1;0;1325;0;0;0;0;0;-1;0;-1;0;1;3
org.eclipse.ui.internal.presentations.defaultpresentation;1;0;6;1;0;0;2;4;8;0;1;35;8;18;2;1;0;2;2;35;1;35;1;2;1
org.eclipse.ui.internal.components.registry;1;0;3;1;0;0;0;3;0;0;1;168;0;38;2;1;0;2;2;168;1;168;1;2;1
org.osgi.service.url;0;0;4;0;0;0;1;3;634;0;1;140;634;0;3;2;0;3;3;140;2;140;1;0;0
org.eclipse.jface.text.link;0;0;10;0;0;0;2;8;184;0;1;54;184;0;3;2;0;3;3;54;2;54;1;0;0
org.eclipse.ui.internal.components.framework;1;0;2;1;0;0;0;2;0;0;1;194;0;0;2;1;0;2;2;194;1;194;1;1;0
org.eclipse.core.runtime.internal.adaptor;1;0;3;1;2;1;3;0;0;0;0;245;0;19;2;0;1;0;2;245;1;245;1;1;4
org.eclipse.jdt.internal.codeassist.select;1;0;6;1;0;0;0;6;238;2;2;1;399;34;2;2;0;4;4;1;2;105;2;3;1
org.eclipse.ui.forms.widgets;1;0;10;1;0;0;3;7;61;0;1;94;61;585;2;1;0;2;2;94;1;94;1;1;0
org.eclipse.team.internal.ui.registry;1;0;4;1;0;0;0;4;13;0;1;34;13;19;2;1;0;2;2;34;1;34;1;1;0
org.eclipse.help;2;0;3;2;0;0;0;3;47;0;1;169;47;13;2;1;0;2;2;169;1;169;1;2;0
org.eclipse.update.internal.search;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.jdt.internal.eval;0;0;8;0;0;0;0;8;659;2;2;4;1002;0;2;2;0;4;4;4;2;117;2;0;17
org.eclipse.jdt.internal.debug.core;0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.pde.internal.ui.model.plugin;0;0;4;0;0;0;1;3;0;0;0;-1;0;12;0;0;0;0;0;-1;0;-1;0;2;0
org.eclipse.jdt.core.search;0;0;8;0;0;0;0;8;360;2;2;14;402;9;2;2;0;4;4;14;2;189;2;2;1
org.eclipse.osgi.service.pluginconversion;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.jdt.internal.ui.preferences;3;0;20;1;0;0;2;18;694;6;5;12;1751;414;6;9;0;14;14;12;9;190;5;5;12
org.eclipse.jdt.internal.debug.ui.breakpoints;0;0;9;0;0;0;3;6;959;0;1;153;959;67;2;1;0;2;2;153;1;153;1;3;0
org.eclipse.pde.internal.core.plugin;1;0;12;1;0;0;2;10;1013;3;2;76;1408;51;3;3;1;6;6;76;4;212;2;2;1
org.eclipse.ui.contentassist;0;0;7;0;2;1;4;3;70;0;1;218;112;0;2;0;2;2;4;218;2;252;2;0;0
org.eclipse.jdt.internal.core.dom.rewrite;0;0;15;0;0;0;0;15;906;4;3;4;1369;772;4;7;0;10;10;4;7;146;3;4;2
org.eclipse.ui.themes;0;0;3;0;0;0;0;3;173;0;1;8;173;0;2;1;0;2;2;8;1;8;1;0;1
org.eclipse.jdt.internal.ui.text.folding;0;0;6;0;0;0;2;4;422;2;2;155;524;0;2;1;1;4;4;155;2;216;2;0;0
org.eclipse.jdt.internal.ui.refactoring.nls.search;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;1
org.eclipse.pde.internal.build.tasks;0;0;9;0;0;0;1;8;67;3;3;42;134;0;3;4;0;7;7;159;4;159;3;0;0
org.eclipse.jdt.internal.corext.refactoring.structure.constraints;0;0;17;0;0;0;2;15;2396;6;3;154;5630;0;6;11;0;14;14;154;11;185;3;0;1
org.eclipse.ui.internal.texteditor.quickdiff.compare.rangedifferencer;1;0;8;1;0;0;2;6;16;0;1;18;16;372;2;1;0;2;2;18;1;18;1;3;0
org.eclipse.jdt.internal.ui.refactoring.contentassist;1;0;12;1;0;0;2;10;129;3;3;87;295;0;3;4;0;7;7;197;4;197;3;1;0
org.eclipse.pde.internal.ui.view;1;0;10;1;0;0;0;10;1270;0;1;103;1270;6;5;4;0;5;5;103;4;103;1;2;0
org.eclipse.osgi.util;0;0;7;0;2;1;3;4;50;0;1;172;56;0;3;2;1;3;5;172;3;245;2;0;1
org.eclipse.ui.texteditor.templates;0;0;6;0;0;0;1;5;66;0;1;172;66;0;2;1;0;2;2;172;1;172;1;0;1
org.eclipse.pde.internal.runtime.registry;0;0;4;0;0;0;0;4;12;0;1;68;12;20;2;1;0;2;2;68;1;68;1;1;18
org.eclipse.core.runtime.jobs;0;0;8;0;0;0;2;6;20;0;1;115;20;19;2;1;0;2;2;115;1;115;1;1;0
org.eclipse.ant.internal.ui.editor.formatter;0;0;5;0;0;0;1;4;0;0;0;-1;0;10;0;0;0;0;0;-1;0;-1;0;1;0
org.eclipse.jdt.internal.ui.wizards.dialogfields;0;0;4;0;0;0;1;3;0;0;0;-1;0;19;0;0;0;0;0;-1;0;-1;0;3;0
org.eclipse.team.internal.ui.synchronize.actions;1;0;8;1;0;0;0;8;288;5;2;31;567;391;5;5;0;7;7;31;5;60;2;2;0
org.eclipse.help.internal.search;0;0;7;0;0;0;1;6;9;0;1;23;9;12;2;1;0;2;2;23;1;23;1;2;0
org.eclipse.ui.internal.browser;2;0;7;2;0;0;1;6;242;0;1;197;242;66;5;4;0;5;5;197;4;197;1;3;0
org.eclipse.team.internal.ui;0;0;7;0;0;0;0;7;46;0;1;34;46;0;3;2;0;3;3;34;2;34;1;0;3
org.eclipse.help.browser;0;0;1;0;0;0;0;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.debug.ui.sourcelookup;0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.ui.internal.commands;0;0;9;0;0;0;0;9;515;3;2;176;709;0;3;3;0;5;5;189;3;189;2;0;0
org.eclipse.team.internal.core;1;0;7;1;0;0;0;7;175;4;2;34;319;22;4;4;0;6;6;34;4;170;2;1;3
org.eclipse.ui.internal.part.components.services;1;0;2;1;0;0;0;2;0;0;1;194;0;0;2;1;0;2;2;194;1;194;1;1;0
org.eclipse.pde.internal.ui.editor.plugin.rows;0;0;6;0;0;0;0;6;140;0;1;11;140;0;3;2;0;3;3;11;2;11;1;0;0
org.eclipse.jdt.launching.sourcelookup.containers;0;0;7;0;2;1;2;5;49;2;2;2;68;0;2;2;1;4;6;2;3;257;3;0;0
org.eclipse.search2.internal.ui;1;0;6;1;2;1;2;4;25;0;0;264;25;46;2;0;1;0;2;264;1;264;1;3;1
org.eclipse.jdt.internal.ui.filters;0;0;4;0;0;0;1;3;3;0;1;89;3;40;2;1;0;2;2;89;1;89;1;3;0
org.eclipse.ui.wizards;1;0;5;1;0;0;1;4;0;0;1;151;0;13;2;1;0;2;2;151;1;151;1;3;0
org.eclipse.jdt.internal.corext.refactoring.typeconstraints.typesets;1;0;4;1;2;1;2;2;349;0;1;193;523;0;2;1;1;2;4;193;2;256;2;1;1
org.eclipse.jface.bindings.keys.formatting;0;0;8;0;0;0;0;8;345;2;3;122;404;0;2;3;0;6;6;122;3;198;3;0;0
org.eclipse.ui.internal.ide.misc;0;0;5;0;0;0;1;4;4511;0;1;8;4511;0;2;1;0;2;2;8;1;8;1;0;0
org.eclipse.pde.internal.ui.editor.plugin;1;0;7;1;0;0;0;7;50;0;1;58;50;537;2;1;0;2;2;58;1;58;1;2;0
org.eclipse.ui.internal.misc;1;0;6;1;0;0;0;6;1910;2;2;8;2048;201;2;2;0;4;4;8;2;172;2;3;1
org.eclipse.ui.internal.components.util;1;0;2;1;0;0;0;2;0;0;1;194;0;0;2;1;0;2;2;194;1;194;1;1;0
org.eclipse.jdt.internal.corext.refactoring.structure;1;0;39;1;6;1;6;33;3143;7;7;2;8621;0;7;22;5;29;35;148;27;233;8;2;1
org.eclipse.jdt.internal.compiler.env;0;0;5;0;0;0;0;5;83;0;1;4;83;85;2;1;0;2;2;4;1;4;1;3;0
org.eclipse.help.search;0;0;6;0;2;1;2;4;267;0;1;152;267;0;2;1;1;2;4;152;2;229;2;0;0
org.eclipse.jdt.internal.compiler.lookup;0;0;9;0;0;0;1;8;5255;2;2;4;6455;29;2;2;0;4;4;4;2;187;2;5;53
org.eclipse.core.runtime.internal.stats;1;0;2;1;2;1;2;0;0;0;0;245;0;0;2;0;1;0;2;245;1;245;1;1;0
org.eclipse.help.internal.model;0;0;2;0;0;0;0;2;32;0;1;174;32;0;2;1;0;2;2;174;1;174;1;0;0
org.eclipse.jdt.internal.compiler.util;1;0;5;1;0;0;0;5;227;0;1;54;227;8;3;2;0;3;3;54;2;54;1;2;5
org.eclipse.core.internal.refresh;0;0;8;0;0;0;1;7;130;2;2;96;161;0;2;2;0;4;4;96;2;142;2;0;2
org.eclipse.help.internal.webapp.servlet;0;0;6;0;2;1;2;4;159;0;0;223;159;0;2;0;1;0;2;223;1;223;1;0;0
org.eclipse.jdt.internal.ui.typehierarchy;0;0;4;0;0;0;0;4;0;0;0;-1;0;56;0;0;0;0;0;-1;0;-1;0;3;0
org.eclipse.ant.internal.ui.editor.actions;1;0;18;1;2;1;2;16;226;6;3;69;375;45;6;9;1;12;14;83;10;231;4;1;0
org.eclipse.update.internal.configurator;1;0;4;1;0;0;0;4;75;0;1;25;75;65;2;1;0;2;2;25;1;25;1;2;0
org.eclipse.ui.internal.progress;1;0;7;1;0;0;0;7;15426;3;2;8;16227;188;3;3;0;5;5;8;3;173;2;1;4
org.eclipse.jdt.internal.junit.ui;1;0;7;1;0;0;1;6;96;0;1;45;96;102;2;1;0;2;2;45;1;45;1;4;6
org.eclipse.debug.ui.memory;1;0;6;1;0;0;0;6;565;3;2;136;605;91;3;3;0;5;5;136;3;195;2;3;0
org.eclipse.ant.internal.ui.views.actions;0;0;7;0;0;0;0;7;164;0;1;211;164;0;2;1;0;2;2;211;1;211;1;0;0
org.eclipse.jdt.internal.compiler.problem;0;0;10;0;2;1;2;8;1628;0;1;4;2393;8;7;6;1;7;9;4;7;235;2;1;4
org.eclipse.jdt.internal.debug.core.refactoring;0;0;4;0;0;0;0;4;10;0;1;58;10;26;2;1;0;2;2;58;1;58;1;2;0
org.eclipse.ui.branding;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.search.ui.text;0;0;4;0;0;0;0;4;0;0;0;-1;0;23;0;0;0;0;0;-1;0;-1;0;3;0
org.eclipse.ui.editors.text;0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.ui.internal.actions;2;0;7;2;0;0;0;7;397;3;2;8;525;159;3;3;0;5;5;8;3;175;2;3;1
org.eclipse.ui.wizards.newresource;0;0;8;0;0;0;1;7;1248;4;2;8;1370;0;4;4;0;6;6;184;4;184;2;0;0
org.eclipse.core.internal.resources.mapping;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;1;0
org.eclipse.ui.ide.dialogs;0;0;7;0;0;0;2;5;0;0;1;58;0;2;2;1;0;2;2;58;1;58;1;2;1
org.eclipse.jface.text.templates;0;0;8;0;2;1;3;5;73;0;1;28;116;0;2;1;1;2;4;28;2;270;2;0;0
org.eclipse.jdi.internal.spy;0;0;4;0;0;0;0;4;12;0;1;2;12;8;2;1;0;2;2;2;1;2;1;1;0
org.eclipse.jface.action;1;0;3;1;0;0;0;3;12930;0;1;8;12930;1129;2;1;0;2;2;8;1;8;1;3;4
org.eclipse.pde.internal.core.ifeature;0;0;3;0;0;0;0;3;54;0;1;149;54;14;2;1;0;2;2;149;1;149;1;1;0
org.eclipse.ui.texteditor.spelling;1;0;8;1;0;0;2;6;30;0;1;118;30;42;4;3;0;4;4;118;3;118;1;2;0
org.eclipse.team.internal.core.streams;1;0;2;1;0;0;0;2;42;0;1;173;42;6;2;1;0;2;2;173;1;173;1;1;0
org.eclipse.team.internal.ccvs.ui.operations;1;0;13;1;0;0;0;13;612;3;4;35;937;208;3;6;0;10;10;78;6;97;4;1;5
org.eclipse.jdt.internal.compiler;0;0;7;0;0;0;0;7;2102;3;2;4;3917;0;3;3;0;5;5;99;3;99;2;0;9
org.eclipse.jdt.internal.codeassist;0;0;9;0;0;0;1;8;221;0;1;4;221;0;2;1;0;2;2;4;1;4;1;0;2
org.eclipse.swt.internal.carbon;1;3;30;1;8;3;8;22;38;5;6;27;133;0;5;12;5;18;26;202;17;263;9;1;1
org.eclipse.ui.internal.ide.update;0;0;3;0;0;0;0;3;0;0;0;-1;0;100;0;0;0;0;0;-1;0;-1;0;2;0
org.eclipse.update.internal.ui.model;0;0;7;0;0;0;0;7;66;2;2;58;73;0;2;2;0;4;4;58;2;85;2;0;0
com.sun.jdi;1;0;3;1;0;0;0;3;84;0;1;23;84;160;2;1;0;2;2;23;1;23;1;3;0
org.eclipse.jface.viewers.deferred;0;0;4;0;0;0;0;4;0;0;1;154;0;0;2;1;0;2;2;154;1;154;1;0;0
org.eclipse.ui.texteditor.quickdiff;0;0;7;0;0;0;2;5;93;0;1;218;93;0;2;0;1;2;2;218;1;218;1;0;0
org.eclipse.swt.internal.motif;0;0;13;0;0;0;0;13;1587;0;1;50;1587;62;9;8;0;9;9;50;8;50;1;2;0
org.eclipse.core.internal.model;0;0;4;0;0;0;0;4;142;0;1;143;142;8;2;1;0;2;2;143;1;143;1;1;0
org.eclipse.ant.internal.core;0;0;3;0;0;0;0;3;0;0;0;-1;0;39;0;0;0;0;0;-1;0;-1;0;1;1
org.eclipse.swt.internal.ole.win32;1;0;4;1;0;0;0;4;637;0;1;30;637;105;2;1;0;2;2;30;1;30;1;2;0
org.eclipse.update.internal.ui;0;2;9;0;4;2;4;5;168;0;0;250;202;0;2;0;2;0;4;250;2;264;2;0;1
org.eclipse.swt.events;1;0;3;1;0;0;0;3;32;0;1;101;32;36;2;1;0;2;2;101;1;101;1;1;1
org.eclipse.jdt.internal.ui.text.template.preferences;3;0;4;2;0;0;1;3;80;2;2;176;104;56;2;1;1;4;4;176;2;216;2;3;0
org.eclipse.help.ui.internal.search;0;0;3;0;0;0;0;3;148;0;1;140;148;0;2;1;0;2;2;140;1;140;1;0;0
org.eclipse.help.internal.context;1;0;5;1;0;0;0;5;58;2;2;35;114;8;2;2;0;4;4;35;2;168;2;1;0
org.eclipse.team.internal.ui.synchronize;0;0;5;0;0;0;0;5;84;2;2;11;92;534;2;2;0;4;4;11;2;31;2;2;1
org.eclipse.jface.text.contentassist;0;0;14;0;0;0;3;11;135;3;2;29;161;56;3;3;0;5;5;112;3;112;2;2;0
org.eclipse.pde.internal.ui.wizards.templates;3;0;9;2;0;0;0;9;658;3;2;33;773;143;3;3;0;5;5;213;3;213;2;3;0
org.eclipse.ui.externaltools.internal.menu;0;0;2;0;0;0;0;2;0;0;0;-1;0;24;0;0;0;0;0;-1;0;-1;0;1;0
org.eclipse.pde.internal.ui.editor.build;0;0;7;0;0;0;0;7;72;0;1;3;72;8;2;1;0;2;2;3;1;3;1;1;0
org.eclipse.core.internal.expressions;0;0;6;0;0;0;1;5;12;0;1;43;12;48;2;1;0;2;2;43;1;43;1;1;0
org.eclipse.jdt.internal.ui.propertiesfileeditor;2;0;12;2;0;0;1;11;629;3;4;74;1236;523;3;6;1;11;11;74;7;212;4;3;1
org.eclipse.jdt.internal.ui.wizards.buildpaths.newsourcepage;1;0;10;1;0;0;0;10;2439;0;1;133;2439;714;7;6;0;7;7;133;6;133;1;4;1
org.eclipse.update.internal.scheduler.preferences;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.pde.internal.ui.editor.context;0;0;6;0;0;0;0;6;198;2;2;68;253;28;2;2;0;4;4;68;2;156;2;2;0
org.eclipse.jface.util;1;0;3;1;0;0;0;3;3747;0;1;8;3747;367;2;1;0;2;2;8;1;8;1;2;1
org.eclipse.jdt.internal.compiler.impl;0;0;14;0;0;0;0;14;122;4;2;78;201;0;4;5;0;7;7;78;5;166;2;0;2
org.eclipse.ui.internal.texteditor.spelling;0;0;6;0;0;0;2;4;6;0;1;118;6;0;3;2;0;3;3;118;2;118;1;0;0
org.eclipse.swt.widgets;1;0;17;1;0;0;1;16;1132;6;3;1;1934;1468;6;7;0;10;10;1;7;105;3;8;78
org.eclipse.ui.internal.activities;1;0;3;1;0;0;0;3;5806;0;1;8;5806;423;2;1;0;2;2;8;1;8;1;3;0
org.eclipse.ui.internal.intro.impl.model.loader;0;0;18;0;5;1;6;12;317;0;1;199;435;0;6;5;4;6;11;199;9;230;2;0;0
org.eclipse.jdt.internal.corext.dom;0;0;7;0;0;0;1;6;0;0;0;-1;0;669;0;0;0;0;0;-1;0;-1;0;4;0
org.eclipse.ui.views.navigator;1;0;7;1;0;0;2;5;8719;0;1;8;8719;1022;2;1;0;2;2;8;1;8;1;3;4
org.eclipse.osgi.framework.debug;0;0;6;0;3;1;3;3;177;0;0;245;177;0;3;0;2;0;3;245;2;245;1;0;1
org.eclipse.pde.ui.internal.samples;0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.team.internal.ui.actions;0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;1
org.eclipse.ui.internal.texteditor;0;0;4;0;0;0;0;4;0;0;0;-1;0;44;0;0;0;0;0;-1;0;-1;0;2;1
org.eclipse.jface.contentassist;0;0;4;0;0;0;2;2;0;0;0;-1;0;14;0;0;0;0;0;-1;0;-1;0;1;0
org.eclipse.ui.views;2;0;5;2;0;0;0;5;6;2;2;152;6;30;2;2;0;4;4;152;2;189;2;3;0
org.eclipse.core.internal.preferences;0;0;7;0;0;0;0;7;385;2;2;44;416;8;2;2;0;4;4;44;2;63;2;1;3
org.eclipse.team.internal.ccvs.ssh;1;0;3;1;0;0;0;3;47;0;1;35;47;57;2;1;0;2;2;35;1;35;1;1;0
org.eclipse.ui.internal.components;1;0;4;1;0;0;0;4;0;0;1;168;0;28;2;1;0;2;2;168;1;168;1;2;0
org.eclipse.jdt.internal.corext.refactoring.changes;1;0;9;1;0;0;2;7;45;0;1;3;45;121;3;2;0;3;3;3;2;3;1;3;0
org.eclipse.swt.internal.cairo;0;0;5;0;0;0;0;5;31;0;1;164;31;0;2;1;0;2;2;164;1;164;1;0;0
org.eclipse.pde.core.build;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
org.eclipse.jdt.internal.ui.text;1;0;15;1;0;0;2;13;226;3;2;31;343;99;3;3;0;5;5;116;3;116;2;3;1
org.eclipse.ant.internal.ui.preferences;1;0;10;1;0;0;1;9;473;4;2;25;562;273;4;4;0;6;6;25;4;135;2;2;1
org.eclipse.osgi.framework.internal.protocol.reference;0;0;1;0;0;0;0;1;0;0;0;-1;0;6;0;0;0;0;0;-1;0;-1;0;1;0
org.eclipse.swt.browser;0;0;5;0;0;0;0;5;276;0;1;14;276;487;4;3;0;4;4;14;3;14;1;2;7
org.eclipse.core.launcher;0;0;24;0;6;1;8;16;3527;5;5;37;5473;0;6;8;6;14;20;235;14;235;6;0;0
org.eclipse.jdt.internal.ui.viewsupport;0;0;6;0;0;0;0;6;26;0;1;16;26;20;2;1;0;2;2;16;1;16;1;2;1
org.eclipse.jdt.internal.ui.util;0;0;5;0;0;0;1;4;18;0;1;100;18;34;2;1;0;2;2;100;1;100;1;4;0
org.eclipse.jdt.internal.corext.refactoring.sef;0;0;6;0;0;0;0;6;14;2;2;175;26;0;2;2;0;4;4;175;2;212;2;0;0
